Date,600000.SS,600005.SS,600008.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600021.SS,600023.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600038.SS,600048.SS,600050.SS,600060.SS,600066.SS,600068.SS,600085.SS,600089.SS,600100.SS,600104.SS,600109.SS,600111.SS,600115.SS,600118.SS,600150.SS,600153.SS,600157.SS,600166.SS,600170.SS,600177.SS,600188.SS,600196.SS,600208.SS,600221.SS,600252.SS,600256.SS,600271.SS,600276.SS,600309.SS,600315.SS,600317.SS,600332.SS,600340.SS,600350.SS,600352.SS,600362.SS,600369.SS,600372.SS,600373.SS,600383.SS,600398.SS,600406.SS,600415.SS,600485.SS,600489.SS,600518.SS,600519.SS,600535.SS,600547.SS,600549.SS,600570.SS,600578.SS,600583.SS,600585.SS,600588.SS,600600.SS,600633.SS,600637.SS,600642.SS,600648.SS,600649.SS,600660.SS,600663.SS,600674.SS,600688.SS,600690.SS,600703.SS,600705.SS,600717.SS,600718.SS,600739.SS,600741.SS,600783.SS,600795.SS,600804.SS,600820.SS,600827.SS,600837.SS,600839.SS,600863.SS,600867.SS,600873.SS,600875.SS,600886.SS,600887.SS,600893.SS,600895.SS,600900.SS,600958.SS,600959.SS,600998.SS,600999.SS,601006.SS,601009.SS,601016.SS,601018.SS,601021.SS,601088.SS,601098.SS,601099.SS,601106.SS,601111.SS,601117.SS,601118.SS,601158.SS,601166.SS,601169.SS,601179.SS,601186.SS,601198.SS,601211.SS,601216.SS,601225.SS,601231.SS,601238.SS,601258.SS,601718.SS,601727.SS,601766.SS,601788.SS,601800.SS,601808.SS,601818.SS,601857.SS,601866.SS,601872.SS,601888.SS,601898.SS,601899.SS,601901.SS,601919.SS,601928.SS,601933.SS,601939.SS,601958.SS,601969.SS,601985.SS,601988.SS,601989.SS,601991.SS,601992.SS,601998.SS,603000.SS,603288.SS,603885.SS,603993.SS,000001.SZ,000002.SZ,000009.SZ,000027.SZ,000039.SZ,000046.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000156.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000400.SZ,000402.SZ,000413.SZ,000415.SZ,000423.SZ,000425.SZ,000503.SZ,000538.SZ,000539.SZ,000540.SZ,000559.SZ,000568.SZ,000581.SZ,000598.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000686.SZ,000709.SZ,000712.SZ,000725.SZ,000728.SZ,000729.SZ,000738.SZ,000750.SZ,000768.SZ,000776.SZ,000778.SZ,000783.SZ,000792.SZ,000793.SZ,000800.SZ,000825.SZ,000826.SZ,000831.SZ,000858.SZ,000876.SZ,000883.SZ,000895.SZ,000898.SZ,000917.SZ,000937.SZ,000963.SZ,000983.SZ,000999.SZ,002007.SZ,002008.SZ,002024.SZ,002038.SZ,002065.SZ,002081.SZ,002129.SZ,002142.SZ,002146.SZ,002153.SZ,002195.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002292.SZ,002294.SZ,002304.SZ,002353.SZ,002375.SZ,002385.SZ,002399.SZ,002410.SZ,002415.SZ,002422.SZ,002450.SZ,002456.SZ,002465.SZ,002470.SZ,002475.SZ,002500.SZ,002594.SZ,002673.SZ,002736.SZ,002739.SZ,300002.SZ,300003.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300058.SZ,300059.SZ,300070.SZ,300104.SZ,300124.SZ,300133.SZ,300144.SZ,300146.SZ,300251.SZ,300315.SZ
2015-10-23,15.9,18.59,34.63,75.59,20.84,32.16,30.46,146.06,8.4,11.0,26.95,10.78,10.34,11.73,13.82,74.26,300.57,74.34,123.63,157.3,11.65,82.91,565.0,44.03,229.12,433.23,15.6,17.77,123.18,296.57,10.87,798.38,123.2,17.31,252.16,75.94,66.75,168.26,25.91,273.45,35.58,12.72,225.82,258.01,55.91,899.56,464.49,34.46,39.99,40.45,382.63,10.63,166.09,21.78,35.09,70.51,89.01,129.25,103.46,404.48,382.45,67.33,103.39,747.66,1314.97,253.92,200.26,178.95,855.58,22.65,183.03,63.11,632.65,44.7,18.02,80.42,33.66,83.47,66.81,574.74,178.16,175.49,17.81,9.92,295.45,169.49,209.17,273.61,15.83,529.45,157.29,1046.95,192.5,278.24,138.2,306.47,178.1,76.95,651.87,40.64,41.95,353.83,1003.43,159.87,467.73,14.35,20.72,19.59,21.19,27.27,12.46,28.56,16.44,8.16,130.62,20.83,22.19,12.66,10.21,9.91,7.35,7.87,11.11,52.73,8.77,7.17,16.6,18.85,21.38,69.05,5.06,26.88,19.69,23.03,14.8,11.23,14.91,20.97,15.76,19.06,4.81,11.12,8.73,8.63,55.74,7.68,6.6,7.44,11.63,15.38,46.44,7.54,10.86,14.11,10.76,5.47,18.2,13.11,8.89,8.06,86.89,131.19,60.69,12.67,1454.9,1521.25,115.69,90.51,379.49,404.98,367.47,355.59,262.33,296.98,11.13,47.29,306.14,9.53,73.45,77.24,138.61,262.67,37.8,160.62,470.44,159.62,391.54,1019.7,86.33,520.86,501.07,626.12,84.75,217.32,429.15,93.21,15.6,117.03,2001.74,198.28,26.98,327.86,14.46,30.41,71.08,68.85,90.69,227.0,80.63,73.2,50.11,95.91,158.29,36.64,27.84,245.51,77.02,25.73,18.99,29.85,261.53,6.81,42.83,35.61,220.93,39.14,48.9,483.44,277.76,1356.31,401.47,304.73,271.92,57.94,17.8,76.66,627.67,165.12,76.99,341.71,545.83,293.72,526.43,263.55,276.29,225.52,214.74,88.48,71.95,65.3,198.63,281.5,105.29,246.71,185.56,99.32,44.3,213.0,12.47,62.74,41.11,17.0,203.4,188.63,87.61,248.02,463.01,830.26,312.1,14.3,647.89,43.69,859.2,338.44,407.36,195.82,455.88,313.54,167.87
2015-10-26,114.8,18.51,34.24,75.08,20.61,32.19,30.53,146.35,8.43,11.01,27.25,10.82,10.43,11.73,13.55,74.87,305.16,73.87,129.17,155.4,11.44,84.35,580.76,44.03,230.42,435.5,326.33,17.77,125.42,289.38,10.77,837.52,123.89,17.31,252.63,77.46,66.39,172.28,26.19,269.3,35.58,12.6,230.88,257.3,55.91,953.59,466.37,34.46,41.36,39.73,382.91,10.7,167.4,21.86,35.97,72.82,90.49,129.98,104.22,413.29,373.43,65.2,103.39,741.96,1352.95,254.6,199.26,175.63,833.24,22.84,182.35,63.08,651.94,45.36,18.02,78.01,33.63,80.99,67.53,576.48,175.85,176.9,18.04,9.92,301.36,172.24,215.36,271.66,15.83,542.02,161.13,1049.15,198.42,274.4,136.09,310.74,175.63,77.82,655.39,40.49,41.64,361.4,1009.49,157.25,477.14,14.35,21.21,19.76,20.54,28.22,12.57,28.72,18.08,8.16,128.04,21.1,22.32,12.91,10.16,9.69,7.51,8.05,10.98,52.89,8.77,7.4,16.56,19.17,21.75,70.09,5.1,27.46,19.67,22.83,14.61,11.23,14.85,21.31,15.76,19.16,4.81,11.18,8.73,8.63,55.38,7.68,6.59,7.55,11.63,15.26,46.2,7.57,11.03,14.19,10.65,5.46,18.15,13.15,9.02,8.02,90.05,128.16,60.15,12.96,1461.17,1514.31,118.12,90.82,381.63,393.43,375.58,358.86,264.86,296.32,11.05,46.19,310.45,9.71,74.0,78.54,146.72,259.19,38.14,165.57,462.91,170.06,396.1,1016.39,87.21,501.71,525.29,625.51,87.31,216.38,433.43,95.51,15.52,128.57,1978.73,202.08,26.98,336.84,14.37,30.72,73.22,65.48,94.21,246.48,82.37,72.65,51.32,95.61,154.81,36.76,28.0,240.97,75.64,25.73,18.99,29.85,264.74,6.75,42.83,35.77,223.01,39.29,48.48,475.88,285.85,1343.35,397.87,314.7,273.97,57.03,17.88,76.66,602.39,167.9,78.91,355.23,533.83,295.99,518.23,256.33,277.85,224.18,219.73,88.94,75.91,64.5,201.06,280.22,103.61,245.42,186.04,98.12,45.48,213.99,12.76,69.01,43.63,16.95,196.8,190.79,85.01,243.86,479.23,878.39,290.28,14.3,632.77,43.69,880.35,345.84,399.87,197.81,445.8,305.13,166.42
2015-10-27,115.04,18.28,33.85,74.92,20.43,31.85,30.43,145.47,8.3,10.95,27.1,10.69,10.32,11.66,13.44,74.42,301.72,73.76,138.37,153.03,11.34,85.38,594.74,43.36,229.04,428.69,346.26,17.77,122.62,288.83,10.69,925.09,133.71,17.31,248.4,76.7,65.88,171.46,25.79,266.73,35.34,12.49,225.19,252.69,55.91,944.49,472.44,34.46,40.64,39.35,374.92,10.59,164.05,21.67,36.29,80.0,90.78,128.83,106.58,403.78,372.73,64.08,102.4,730.14,1339.0,251.94,198.56,179.38,892.44,23.07,188.46,62.57,650.76,45.37,18.02,77.23,33.47,79.96,66.9,586.92,176.41,174.4,17.88,9.92,302.43,176.52,212.09,278.76,15.83,540.8,157.96,1038.15,196.96,271.91,138.56,307.4,179.48,79.43,658.4,39.88,41.19,355.34,1001.0,163.63,466.9,14.35,21.33,20.17,20.93,28.39,12.49,28.37,18.68,8.16,123.82,20.84,22.98,12.79,10.43,9.57,7.44,7.88,11.13,52.86,8.77,7.23,16.34,18.84,21.68,70.78,5.01,27.32,20.76,22.53,15.18,11.23,14.63,21.21,15.93,19.54,4.78,11.1,8.73,8.54,56.86,7.6,6.53,7.46,11.63,15.51,46.64,7.5,11.42,14.44,10.54,5.43,19.62,13.07,9.06,7.96,93.89,126.47,59.29,14.2,1456.15,1516.29,129.77,96.58,379.16,387.83,374.68,351.37,262.05,292.08,10.93,45.24,307.1,9.59,72.95,77.93,143.48,258.96,38.31,164.74,460.62,167.18,435.91,1006.6,86.77,495.78,513.18,622.09,85.08,213.25,429.77,94.93,15.28,141.35,1944.67,200.81,26.59,328.47,14.23,30.88,75.11,67.87,93.92,254.8,81.82,72.03,50.71,95.05,158.01,38.64,27.68,236.75,76.16,25.73,18.99,29.51,260.42,6.69,42.83,35.35,221.76,38.84,48.14,480.84,299.08,1345.78,400.95,328.88,270.72,55.96,17.6,75.16,606.81,168.87,78.2,348.25,546.47,293.18,517.01,248.8,282.46,224.41,215.29,88.18,74.71,65.12,199.51,279.42,103.07,246.28,183.96,103.64,44.5,214.72,13.12,68.4,42.93,16.66,202.8,191.8,89.33,244.57,487.45,863.49,293.6,14.3,695.91,43.69,899.22,357.68,398.49,195.11,461.4,317.38,13.77
2015-10-28,114.98,18.2,33.77,75.9,20.19,31.88,30.14,144.73,8.15,10.9,27.1,10.52,10.26,11.61,13.2,72.44,296.36,73.06,130.32,149.71,11.04,85.38,587.37,42.36,222.36,427.94,326.91,17.77,118.86,280.17,10.61,894.85,125.58,17.31,243.23,75.61,64.35,168.35,25.67,261.4,34.73,12.4,212.22,250.56,55.91,952.13,472.44,34.46,40.42,38.22,362.08,10.61,161.72,21.67,35.13,75.01,88.97,125.98,105.37,399.14,360.59,61.7,103.59,727.07,1323.18,243.45,201.36,172.14,835.16,22.58,180.32,61.37,642.69,44.58,18.02,75.46,33.04,76.6,65.68,590.4,168.42,171.58,18.04,9.92,296.75,167.86,207.79,260.94,15.83,544.17,150.94,1020.55,195.42,259.02,131.99,296.07,171.79,77.38,642.33,38.86,40.27,348.9,983.43,153.8,442.44,14.35,20.82,19.26,19.85,27.23,12.43,27.72,19.21,8.16,122.02,20.62,22.04,12.43,9.92,9.38,7.29,7.64,11.46,52.7,8.77,7.05,16.12,18.05,20.96,68.7,4.97,26.84,20.7,22.38,14.43,11.23,14.52,20.46,15.14,18.97,4.77,11.08,8.73,8.43,55.62,7.49,6.5,7.29,11.63,14.81,45.64,7.47,11.0,14.29,10.26,5.42,18.41,13.07,8.85,7.99,93.41,124.96,61.36,13.49,1429.81,1513.32,118.57,92.66,368.93,381.56,365.67,341.54,264.02,282.29,10.75,44.1,303.75,9.55,71.48,76.55,141.08,260.82,37.15,160.21,451.91,166.1,409.41,996.1,85.54,496.7,523.97,628.74,82.09,230.16,420.3,92.58,15.28,130.75,1918.89,192.52,26.81,318.16,13.95,29.53,74.2,64.88,90.1,238.76,79.38,71.64,48.94,94.72,151.05,38.54,27.73,230.46,72.66,25.73,18.99,29.0,252.66,6.64,42.83,35.04,226.47,38.69,47.02,480.73,292.63,1285.03,390.18,313.72,266.79,53.85,17.52,72.83,574.79,167.36,79.59,334.4,557.19,282.27,506.24,237.97,273.98,223.54,210.76,85.26,73.33,63.2,192.55,276.94,100.85,244.12,22.73,99.08,43.12,215.91,12.68,68.86,40.63,16.3,194.82,183.87,82.61,232.36,473.47,869.87,274.16,14.3,666.76,43.69,854.31,347.63,380.59,193.52,431.52,300.8,13.77
2015-10-29,116.66,18.09,33.82,76.87,20.1,31.67,30.19,143.84,8.16,10.83,27.03,10.63,10.21,11.63,13.17,72.6,296.36,72.86,132.14,150.5,11.12,85.84,587.88,42.86,222.12,427.56,329.06,17.77,118.86,281.65,10.59,933.79,124.4,17.31,242.29,82.46,64.57,168.9,25.63,264.26,34.79,12.4,213.8,250.56,55.91,981.05,470.97,34.46,40.85,38.75,365.5,10.76,164.05,21.7,35.33,76.38,89.15,127.67,107.15,401.46,366.14,62.18,102.01,732.33,1326.33,243.95,197.36,173.19,842.87,22.78,180.32,61.52,635.21,44.65,18.02,74.99,33.11,77.71,66.13,588.31,169.41,171.9,18.13,9.92,291.19,171.73,212.09,259.83,15.83,545.4,160.77,1022.75,194.42,260.83,132.95,295.7,174.81,77.53,649.11,39.31,40.32,350.42,996.76,153.8,448.5,14.35,20.44,19.83,19.89,26.92,12.48,28.16,18.5,8.16,123.44,20.65,21.97,12.51,9.92,9.45,7.38,7.75,11.53,52.63,8.77,7.05,16.14,18.06,20.91,69.11,4.97,29.46,21.37,22.58,14.69,11.23,14.44,20.58,15.01,18.98,4.75,11.11,8.73,8.51,53.79,7.52,6.47,7.33,11.63,15.09,45.64,7.46,11.06,14.34,10.35,5.4,18.39,13.03,9.04,7.91,92.09,124.53,65.99,13.71,1429.81,1509.35,119.01,96.19,373.71,384.86,368.98,350.2,266.26,286.53,10.8,43.58,303.27,9.57,73.9,76.78,141.08,257.8,36.98,163.09,455.94,166.1,407.81,1008.04,86.77,493.96,521.99,644.65,82.88,226.71,424.88,93.73,15.24,129.5,1937.3,194.77,26.48,317.92,14.0,29.89,75.44,66.84,90.29,246.91,79.38,72.26,49.13,98.47,153.41,39.9,27.57,234.48,72.78,25.73,18.99,28.96,255.43,6.69,42.83,35.09,226.47,38.84,47.99,483.1,289.57,1330.39,396.21,316.38,274.48,55.59,17.44,73.91,581.8,166.09,79.23,326.82,561.83,279.46,512.11,241.04,279.24,230.39,212.17,86.43,74.05,63.42,191.77,276.54,101.57,249.23,22.73,100.22,43.06,215.31,12.77,68.94,40.93,16.39,193.12,185.75,83.77,235.37,463.68,853.8,268.18,14.3,666.76,43.69,848.9,342.1,378.75,191.06,430.08,302.85,13.77
2015-10-30,115.46,17.9,33.51,76.85,19.92,31.57,30.26,144.14,8.14,10.69,26.65,10.59,10.17,11.56,13.19,74.95,292.53,73.33,129.35,151.45,11.07,83.89,587.88,42.47,219.03,422.64,323.98,17.77,121.1,278.33,10.87,940.51,122.83,17.31,240.88,81.81,63.91,172.09,24.89,261.4,35.1,12.31,213.8,248.08,55.91,964.5,465.96,34.46,40.35,39.31,366.36,10.74,162.45,21.34,36.29,74.61,92.7,128.3,105.81,407.26,369.26,62.71,100.33,716.13,1331.17,242.59,192.26,168.83,840.81,22.68,177.77,61.34,625.37,44.63,18.02,75.83,33.04,77.6,68.12,586.92,171.89,170.18,18.06,9.92,284.44,172.65,210.54,263.72,15.83,536.81,155.95,1013.95,200.41,257.21,129.39,299.79,169.6,76.65,644.84,39.01,40.65,345.12,1019.18,152.99,451.22,14.35,20.9,19.36,19.91,27.21,12.37,28.42,17.74,8.16,123.74,20.52,22.45,12.93,9.67,9.45,7.32,7.61,11.48,53.28,8.77,6.97,16.14,18.78,21.4,69.16,4.93,28.66,21.55,22.13,14.28,11.23,14.33,21.06,15.14,18.9,4.75,11.04,8.73,8.62,53.03,7.35,6.41,7.48,11.63,15.48,45.28,7.46,11.07,14.48,10.36,5.39,18.09,12.77,8.9,7.96,89.01,124.42,66.08,14.06,1441.1,1514.31,118.57,95.43,369.1,379.25,357.87,344.12,265.42,283.59,10.68,44.96,301.35,9.72,74.53,76.24,138.33,258.26,37.67,163.51,464.75,165.38,396.89,996.96,86.07,491.22,517.14,656.33,81.4,227.03,428.39,92.92,15.12,123.58,1923.49,199.55,26.1,324.35,13.91,30.89,75.93,63.97,92.54,251.63,80.35,70.08,49.92,98.32,154.11,39.16,27.36,236.75,70.99,25.73,18.99,28.45,256.09,6.57,42.83,34.67,224.53,38.24,48.19,481.41,288.47,1354.69,388.76,318.63,270.21,54.02,17.7,73.0,639.38,166.09,76.94,324.67,565.99,281.73,504.03,259.86,277.03,229.28,209.05,86.6,75.07,62.56,190.89,285.34,101.33,258.58,180.52,99.8,42.76,213.99,13.35,67.15,43.49,16.68,192.8,186.47,81.63,233.43,452.1,824.73,268.9,14.3,647.52,43.69,837.19,340.45,382.88,191.77,433.68,305.37,13.77
2015-11-02,115.58,17.59,32.55,78.66,19.5,31.23,30.04,143.11,8.09,10.54,26.08,10.5,10.06,11.41,12.78,73.61,288.71,72.94,126.78,148.28,10.64,83.53,567.04,41.47,214.8,417.34,306.4,17.77,116.38,280.17,10.57,881.21,120.09,17.31,237.12,79.31,64.28,168.45,24.43,258.73,33.64,12.08,208.74,242.06,55.91,945.58,451.11,180.94,39.85,38.04,360.94,10.49,162.45,21.09,35.41,71.52,90.53,129.88,104.48,391.95,376.55,22.32,97.96,695.1,1323.86,241.78,188.86,170.23,796.38,22.91,172.17,60.77,607.47,44.17,18.02,76.3,32.46,76.57,68.89,582.39,175.78,167.36,17.52,9.92,277.1,168.58,205.9,264.98,15.83,535.58,149.78,996.36,196.65,248.61,125.35,292.18,162.74,74.02,629.52,37.79,38.9,338.3,981.01,150.59,454.98,14.35,19.9,19.22,19.49,26.38,12.27,27.96,17.46,8.16,124.82,20.2,21.81,12.96,9.07,9.18,7.37,7.33,11.55,52.76,8.77,6.71,15.98,18.13,20.89,68.42,4.83,29.08,21.03,21.83,13.47,11.23,14.22,20.59,15.17,18.44,4.68,10.82,8.73,8.29,53.09,7.19,6.27,7.32,11.63,14.96,43.76,7.41,10.74,14.26,10.12,5.36,17.19,12.49,8.65,7.82,85.09,125.03,64.03,13.37,1413.5,1503.41,116.13,92.2,362.17,368.04,346.45,328.9,258.82,279.02,10.45,42.79,299.44,9.42,75.45,75.32,136.63,248.51,36.85,7.9,465.94,159.26,383.01,991.49,84.92,483.93,489.62,651.5,80.09,213.56,418.0,90.97,14.87,115.79,1950.19,196.03,25.49,312.46,13.49,29.51,75.6,63.39,89.02,239.1,78.14,66.26,48.53,100.43,148.54,36.83,26.71,228.71,71.89,380.37,18.99,27.86,258.53,6.38,42.83,34.41,222.56,37.84,48.55,463.36,285.96,1370.89,377.22,310.91,257.56,51.71,17.41,72.66,645.89,163.51,74.39,307.2,584.87,273.52,503.05,234.05,274.44,232.24,209.67,80.58,77.47,61.98,190.89,287.74,98.21,251.03,171.0,95.54,43.34,212.4,12.78,63.71,41.33,16.32,192.78,178.68,80.21,230.49,452.32,800.88,265.01,14.3,623.33,43.69,848.55,331.12,380.44,191.06,431.4,306.21,13.77
2015-11-03,115.88,17.35,32.76,77.8,19.41,31.41,29.82,143.25,8.14,10.57,25.99,10.47,10.16,11.37,12.65,74.54,287.94,73.21,125.82,146.86,10.61,82.76,567.29,41.13,214.14,415.45,312.06,17.77,117.34,281.09,10.46,865.39,120.78,17.31,236.18,78.98,63.48,167.81,24.53,258.23,33.27,12.11,214.75,243.12,55.91,935.94,455.92,188.37,39.2,37.71,358.22,10.43,163.18,21.16,35.21,70.68,90.64,131.04,103.97,381.28,366.14,22.32,98.35,685.47,1307.82,240.42,190.36,177.38,795.99,22.78,171.15,60.5,598.22,44.24,18.02,76.17,32.29,78.42,68.39,585.87,177.47,167.05,17.07,9.92,278.99,169.59,205.55,264.84,15.83,526.69,152.65,991.96,191.5,251.33,123.97,289.39,161.37,73.73,612.44,37.94,38.44,334.89,973.13,151.65,493.66,14.35,19.79,20.19,20.01,26.35,12.13,27.29,17.58,8.16,125.08,20.21,21.68,13.29,9.1,9.19,7.34,7.5,11.02,52.6,8.77,6.68,15.89,18.2,20.92,69.05,4.86,28.66,20.8,21.53,13.14,11.23,13.96,20.4,15.26,18.42,4.62,10.76,8.73,8.24,52.57,7.2,6.27,7.48,11.63,14.7,43.16,7.31,10.77,14.82,10.09,5.31,17.14,12.49,8.66,7.79,85.69,123.81,63.77,13.58,1402.21,1513.32,111.56,91.13,359.86,371.99,347.96,333.12,257.56,279.68,10.43,42.19,299.92,9.41,74.95,75.55,137.62,249.44,36.6,7.9,462.46,157.82,369.02,978.39,83.68,474.81,492.49,639.62,79.44,211.37,418.0,89.53,14.91,116.72,1934.54,201.38,25.38,306.4,13.49,29.17,75.6,67.46,90.59,235.15,78.37,65.87,48.76,106.56,146.87,36.17,26.55,226.57,73.27,378.57,18.99,27.94,259.53,6.32,42.83,34.52,220.76,37.99,48.46,458.17,287.05,1337.68,379.4,307.96,256.2,51.05,17.52,71.91,660.24,161.02,74.97,308.67,574.15,272.98,491.3,224.68,268.64,237.52,207.56,78.53,76.99,63.46,191.55,279.98,96.35,245.13,172.28,94.7,44.14,206.58,12.9,65.54,43.11,16.48,190.6,179.55,78.17,229.34,453.89,793.21,268.9,14.3,629.38,43.69,863.75,331.05,387.63,183.35,421.92,315.46,13.77
2015-11-04,118.16,17.82,34.24,80.0,20.1,32.19,30.77,146.21,8.31,10.79,27.06,11.47,10.47,11.66,13.16,80.94,298.27,75.0,131.41,153.35,11.07,88.57,589.15,43.03,222.28,433.23,336.1,17.77,128.86,294.17,10.83,926.28,126.22,17.31,251.22,81.48,65.59,178.3,25.43,268.51,35.1,12.49,222.34,251.63,55.91,969.96,476.41,189.18,40.35,39.27,371.92,11.03,170.02,21.97,38.49,74.67,95.38,134.2,106.89,400.3,385.22,22.32,101.02,719.63,1337.48,248.41,195.66,189.85,874.59,23.58,178.96,62.27,639.15,45.51,18.02,79.19,33.3,81.28,72.72,602.23,182.76,172.37,17.79,9.92,290.36,186.41,214.33,282.66,15.83,545.4,167.54,1022.75,203.64,265.12,132.23,315.93,171.24,76.65,634.29,39.62,40.37,348.14,1002.21,157.38,525.43,14.35,21.74,21.58,20.69,28.74,12.42,29.16,18.39,8.16,127.02,20.76,22.57,14.61,9.6,9.58,7.69,7.79,11.43,54.51,8.77,7.07,16.48,20.0,23.0,73.14,5.13,30.78,21.65,22.48,13.84,11.23,14.53,22.24,15.99,19.18,4.78,11.03,8.73,8.57,54.27,7.48,6.45,8.22,11.63,15.4,45.2,7.49,11.25,15.47,10.58,5.44,17.91,12.87,9.01,8.06,90.97,127.41,66.51,14.3,1482.49,1554.94,118.79,95.66,376.35,401.68,367.47,349.73,271.46,291.43,10.83,44.19,308.53,10.35,77.88,79.01,144.68,259.66,38.18,7.9,475.85,163.58,405.31,1011.93,87.12,493.96,519.35,662.18,83.04,224.83,458.94,93.04,15.36,123.58,2011.87,221.21,26.1,336.6,14.05,31.86,77.41,69.81,101.06,247.85,85.37,68.21,53.51,108.93,154.53,38.29,27.52,238.5,78.85,398.14,18.99,29.43,266.18,6.61,42.83,35.61,227.38,39.19,50.15,476.33,302.69,1414.63,394.79,328.46,279.61,54.43,18.48,74.83,705.62,171.9,78.15,333.37,594.95,287.24,524.35,237.13,278.96,248.74,216.38,83.1,79.51,65.8,203.27,291.1,100.43,257.5,181.72,100.4,45.38,214.39,14.15,69.95,47.35,18.11,197.82,191.23,84.39,241.56,496.12,872.32,282.94,14.3,692.16,43.69,906.9,360.19,407.06,193.76,445.2,327.59,173.89
2015-11-05,123.37,18.47,34.4,80.33,20.66,33.0,31.45,147.98,8.42,11.0,28.25,11.64,10.68,11.88,13.76,86.17,306.69,75.81,129.86,156.19,11.84,91.91,588.89,45.09,227.98,450.26,336.49,17.77,137.34,293.25,11.31,940.91,126.76,17.31,252.63,83.66,66.68,180.49,26.01,272.07,35.89,13.0,222.66,255.88,55.91,958.32,19.01,188.1,40.64,39.27,370.64,10.99,171.92,22.45,41.37,74.19,93.32,137.14,106.32,402.16,383.14,22.32,103.1,715.25,1346.37,248.35,198.26,184.44,869.84,6.07,184.05,63.2,644.07,45.63,18.02,78.46,33.99,80.11,72.86,603.63,180.54,177.06,18.13,9.92,286.57,185.49,216.39,276.53,15.83,551.22,167.85,1051.35,208.4,269.65,130.24,333.01,173.99,77.82,618.22,40.33,41.49,355.72,1018.58,153.42,513.73,14.35,23.89,21.41,20.41,30.68,12.65,30.87,18.24,8.16,129.24,21.29,22.72,15.61,9.95,10.3,7.96,7.98,11.29,55.97,8.77,7.44,17.25,21.98,24.29,71.64,5.28,30.16,23.12,22.73,14.02,11.23,15.48,24.27,17.39,19.58,4.92,11.27,8.73,8.79,57.67,7.76,6.53,9.03,11.63,15.41,45.88,7.64,11.42,15.38,10.96,5.52,18.39,13.21,9.32,8.44,89.05,124.64,67.04,14.42,1530.16,1558.9,122.18,96.81,384.93,417.51,378.28,355.59,274.83,297.96,11.13,45.55,313.8,11.05,79.63,80.39,147.29,264.3,38.27,7.9,473.19,166.46,395.18,1024.31,88.27,493.96,511.64,669.23,84.68,227.34,467.95,95.45,16.21,120.77,2077.23,235.69,26.76,359.64,14.32,34.04,75.02,71.7,109.57,247.76,90.66,69.07,57.19,107.89,156.76,38.27,28.11,237.98,79.91,402.85,18.99,30.02,269.4,7.01,42.83,35.92,224.67,39.99,50.17,481.97,296.02,1416.25,395.44,328.74,291.05,54.47,19.16,76.49,709.48,169.7,78.74,323.98,589.19,289.94,512.85,231.6,279.51,248.03,213.8,86.19,77.17,65.14,202.28,291.66,101.63,252.18,184.92,99.74,44.18,209.09,15.35,67.35,52.01,19.35,202.98,195.41,83.61,236.24,481.17,851.88,286.61,14.3,712.36,43.69,881.22,350.5,402.32,212.9,429.96,319.18,169.55
