Date,600000.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600025.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600048.SS,600050.SS,600061.SS,600079.SS,600085.SS,600104.SS,600109.SS,600111.SS,600115.SS,600132.SS,600143.SS,600150.SS,600161.SS,600176.SS,600183.SS,600196.SS,600276.SS,600309.SS,600332.SS,600346.SS,600352.SS,600362.SS,600383.SS,600406.SS,600426.SS,600436.SS,600438.SS,600489.SS,600519.SS,600547.SS,600570.SS,600584.SS,600585.SS,600588.SS,600600.SS,600606.SS,600655.SS,600660.SS,600690.SS,600741.SS,600745.SS,600760.SS,600763.SS,600795.SS,600809.SS,600837.SS,600845.SS,600848.SS,600872.SS,600886.SS,600887.SS,600893.SS,600900.SS,600905.SS,600918.SS,600919.SS,600926.SS,600958.SS,600989.SS,600999.SS,601006.SS,601009.SS,601012.SS,601021.SS,601066.SS,601088.SS,601100.SS,601108.SS,601111.SS,601138.SS,601155.SS,601162.SS,601166.SS,601169.SS,601186.SS,601211.SS,601216.SS,601225.SS,601229.SS,601231.SS,601236.SS,601238.SS,601766.SS,601788.SS,601799.SS,601800.SS,601808.SS,601816.SS,601818.SS,601838.SS,601857.SS,601865.SS,601877.SS,601878.SS,601881.SS,601888.SS,601898.SS,601899.SS,601901.SS,601916.SS,601919.SS,601933.SS,601939.SS,601966.SS,601985.SS,601988.SS,601989.SS,601990.SS,601995.SS,601998.SS,603019.SS,603087.SS,603160.SS,603195.SS,603233.SS,603259.SS,603260.SS,603288.SS,603338.SS,603369.SS,603392.SS,603486.SS,603501.SS,603517.SS,603658.SS,603659.SS,603799.SS,603806.SS,603833.SS,603882.SS,603899.SS,603939.SS,603986.SS,603993.SS,605499.SS,688008.SS,688009.SS,688012.SS,688036.SS,688111.SS,688126.SS,688169.SS,688363.SS,688396.SS,688561.SS,688599.SS,688981.SS,000001.SZ,000002.SZ,000063.SZ,000066.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000538.SZ,000568.SZ,000596.SZ,000625.SZ,000651.SZ,000661.SZ,000703.SZ,000708.SZ,000725.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000800.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,000963.SZ,000977.SZ,001979.SZ,002001.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002032.SZ,002044.SZ,002049.SZ,002050.SZ,002064.SZ,002120.SZ,002129.SZ,002142.SZ,002157.SZ,002179.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002410.SZ,002414.SZ,002415.SZ,002459.SZ,002460.SZ,002466.SZ,002475.SZ,002493.SZ,002555.SZ,002568.SZ,002594.SZ,002600.SZ,002601.SZ,002602.SZ,002607.SZ,002624.SZ,002709.SZ,002714.SZ,002736.SZ,002791.SZ,002812.SZ,002821.SZ,002841.SZ,002916.SZ,002938.SZ,003816.SZ,300003.SZ,300014.SZ,300015.SZ,300033.SZ,300059.SZ,300122.SZ,300124.SZ,300142.SZ,300144.SZ,300274.SZ,300316.SZ,300347.SZ,300408.SZ,300413.SZ,300433.SZ,300450.SZ,300498.SZ,300529.SZ,300558.SZ,300595.SZ,300601.SZ,300628.SZ,300676.SZ,300677.SZ,300750.SZ,300759.SZ,300760.SZ,300782.SZ,300866.SZ,300888.SZ,300896.SZ,300999.SZ
2021-07-30,112.13,102.91,20.23,21.05,24.45,114.85,6.84,15.63,5.74,12.73,9.02,110.67,1041.96,206.26,209.5,7.36,64.37,389.95,303.34,171.29,90.3,891.26,6.15,613.51,334.91,51.59,430.67,214.07,225.89,846.07,3243.39,3099.14,43.92,272.6,208.89,36.73,134.51,932.65,316.82,2039.16,409.33,92.54,9997.62,360.52,1725.74,187.75,138.08,1611.73,101.9,498.97,1655.53,1971.13,723.42,823.58,257.0,480.93,757.49,707.39,1251.48,258.58,445.64,42.02,459.68,370.45,2324.47,174.57,44.79,6.12,9.24,8.11,26.3,12.37,16.53,30.31,11.73,44.23,1179.84,97.09,26.99,30.58,308.87,10.34,7.57,11.8,49.57,4.49,74.39,16.46,9.11,18.3,66.34,13.29,20.78,30.52,13.36,22.28,7.26,18.4,214.76,8.55,14.73,4.9,5.0,12.32,7.68,43.14,64.11,11.35,10.28,490.49,8.76,17.1,9.01,4.02,23.52,38.61,9.67,39.03,5.48,5.61,6.52,12.69,51.91,7.42,128.34,102.56,122.04,190.7,82.75,354.56,148.51,665.55,391.64,107.68,383.99,240.5,302.7,98.57,84.57,180.77,239.52,297.63,205.92,133.23,145.6,181.34,1267.89,22.23,195.52,68.07,5.46,229.89,164.66,328.9,37.6,1059.06,229.79,100.11,92.46,46.97,64.69,2824.2,2650.11,565.91,153.31,275.17,20.6,475.76,6.45,270.64,293.52,1621.38,3739.78,544.04,164.32,5397.26,2651.75,110.08,68.32,27.76,255.57,90.93,37.77,313.02,27.43,3239.86,199.9,433.83,178.18,392.47,210.85,12.95,712.07,1362.87,428.89,547.8,96.68,388.42,65.23,777.79,259.58,132.47,81.19,207.47,56.41,151.79,622.89,105.98,767.46,887.69,840.79,168.28,1588.78,619.34,400.58,183.97,2024.11,720.96,198.86,1165.9,79.96,1765.02,860.78,1220.45,258.03,224.03,399.72,265.71,29.1,245.57,52.82,102.56,50.04,689.04,753.07,12.28,307.81,846.97,798.64,182.05,208.52,38.37,2.7,108.71,1925.26,2099.75,783.48,1690.64,637.47,1710.59,1210.26,188.8,1090.97,553.81,1905.19,191.6,94.31,142.65,1469.27,28.06,130.76,83.35,1120.01,191.18,1129.64,113.45,361.72,551.0,198.53,395.35,1310.01,113.17,97.85,1171.36,67.81
2021-08-02,112.99,101.56,19.19,21.39,24.65,115.38,6.98,14.87,5.82,12.74,8.93,113.42,1136.87,210.96,212.35,7.44,66.09,387.67,311.23,174.54,93.74,911.52,6.16,647.57,334.45,52.83,443.31,226.94,237.18,851.11,3294.58,3256.41,44.94,295.63,211.8,37.48,137.04,951.86,333.49,2076.67,433.61,93.0,10425.39,358.95,1708.12,187.7,148.46,1766.15,105.91,504.46,1690.54,2055.71,747.62,871.42,263.6,510.88,781.97,716.18,1359.39,264.34,457.81,42.42,484.95,375.75,2379.62,187.33,44.62,6.1,9.59,8.2,26.91,13.46,17.19,31.2,11.76,44.72,1189.46,99.87,27.83,30.82,339.27,10.63,7.5,12.39,50.85,4.59,75.14,16.58,9.24,18.66,66.92,12.94,20.94,32.18,13.36,22.91,7.46,18.99,231.67,8.67,14.88,4.82,5.03,12.5,7.67,47.43,68.22,11.73,10.58,487.19,8.38,17.94,8.85,4.04,25.14,39.25,9.7,41.24,5.59,5.63,6.68,13.35,54.92,7.47,131.94,104.91,124.15,194.02,81.76,361.15,133.86,683.24,430.2,112.5,397.72,237.43,299.09,102.95,86.57,198.69,244.46,287.7,198.99,141.66,154.4,180.97,1212.73,22.05,201.4,67.27,5.58,213.8,164.69,336.9,37.83,1081.06,225.88,96.31,97.2,45.2,67.36,2872.37,2673.89,593.29,162.75,278.11,21.33,512.13,6.58,280.28,319.78,1625.12,3936.99,557.79,169.07,5466.3,2657.96,113.57,68.95,28.49,280.2,96.87,38.47,322.37,27.95,3430.0,206.24,441.92,190.83,405.01,218.98,13.0,742.03,1384.34,438.63,538.89,99.87,398.72,66.32,781.48,267.22,136.94,88.76,202.52,57.86,158.56,645.88,106.32,786.83,902.89,846.62,170.27,1657.93,650.62,404.21,188.98,1886.52,745.17,204.72,1170.04,81.26,1708.77,888.39,1262.31,281.12,230.4,427.49,292.18,29.7,254.39,53.92,94.97,51.09,739.16,796.42,12.54,329.45,860.4,817.4,181.97,210.47,39.2,2.73,110.27,1951.03,2066.09,820.68,1797.91,624.03,1867.56,1222.34,187.8,1044.32,584.18,1907.95,192.16,95.3,143.13,1517.19,29.29,134.31,90.45,1159.45,196.57,1152.8,115.47,359.5,552.6,207.79,402.8,1287.39,116.12,96.15,1159.64,72.69
2021-08-03,112.91,102.23,17.95,21.44,24.53,115.03,6.96,14.7,5.82,12.71,8.93,113.67,1192.75,210.49,210.77,7.54,66.17,407.0,312.13,173.63,94.54,838.94,6.21,650.93,337.63,52.65,448.09,231.98,234.69,893.81,3421.1,3271.71,45.27,302.25,211.65,35.12,136.51,933.77,327.77,2105.74,432.6,91.27,10393.31,355.03,1708.72,175.42,149.42,1845.08,109.71,503.67,1676.54,2091.21,777.87,878.78,249.99,512.02,800.38,722.78,1370.81,264.52,475.95,42.21,479.78,377.26,2451.73,183.1,44.58,5.99,9.46,8.29,26.55,14.08,17.29,31.19,11.73,44.31,1169.53,100.35,27.48,30.84,349.96,10.63,7.52,12.41,50.46,4.57,74.3,16.48,9.38,18.69,66.57,12.7,20.97,31.94,13.36,22.32,7.46,18.95,227.41,8.89,14.78,4.75,5.02,12.39,7.58,45.95,65.52,11.81,10.61,516.23,8.13,17.34,8.72,4.01,26.82,39.33,9.65,41.01,5.61,5.61,6.65,13.47,55.35,7.44,125.59,106.61,119.95,195.84,85.07,375.45,134.58,690.49,440.62,111.15,411.85,242.6,295.61,106.01,94.8,189.57,220.38,259.41,194.91,151.84,161.08,187.85,1092.0,20.1,213.0,62.4,5.54,187.67,167.98,354.5,33.93,1126.48,230.58,86.77,96.76,41.25,62.75,2854.3,2671.91,579.95,159.91,276.48,20.85,516.92,6.62,298.43,323.93,1643.55,4077.19,567.36,161.83,5554.68,2756.79,112.02,67.63,28.08,271.7,97.88,38.47,352.2,28.73,3507.73,205.93,450.13,189.97,414.37,214.76,12.92,744.21,1440.3,432.28,543.75,98.57,405.38,66.23,728.95,265.28,132.88,84.92,190.76,57.71,157.26,628.75,102.93,777.66,898.89,841.66,172.03,1773.3,656.0,429.92,189.46,1698.11,768.5,199.72,1155.82,74.2,1589.88,824.96,1289.12,275.85,218.3,441.48,281.08,29.58,253.55,51.18,96.94,48.51,720.05,780.31,12.63,331.75,873.83,836.56,178.3,198.96,39.48,2.74,113.27,1885.31,2119.95,821.4,1808.75,705.55,1795.43,1259.54,193.66,936.62,564.28,2037.7,181.4,95.33,142.0,1488.44,29.39,118.63,93.24,1207.7,209.33,1146.8,120.91,378.4,531.6,220.53,414.4,1279.65,117.78,100.89,1175.05,73.12
2021-08-04,112.48,101.26,19.58,21.41,24.48,114.85,6.94,14.97,6.08,12.74,8.84,113.38,1249.78,208.2,209.18,7.49,65.76,396.61,309.93,174.88,94.78,908.94,6.13,656.13,337.03,52.74,438.75,234.5,235.27,900.63,3358.13,3235.84,45.22,302.69,211.07,35.56,136.83,951.3,341.87,2086.05,474.74,91.96,10250.92,355.42,1713.28,178.76,150.08,1852.85,106.91,503.67,1668.13,2162.56,771.3,892.89,257.45,532.53,810.38,724.98,1350.64,263.41,482.68,42.23,466.54,375.37,2408.1,192.25,44.9,6.11,9.44,8.21,25.93,14.3,17.32,31.24,11.75,43.78,1263.14,98.23,27.39,30.93,352.69,10.51,7.41,12.49,50.17,4.55,73.52,16.43,9.3,18.6,66.92,12.96,20.83,32.5,14.32,22.92,7.4,18.81,234.94,8.79,15.02,4.64,4.99,12.09,7.61,50.52,71.16,11.78,10.59,518.49,8.38,17.52,8.7,4.0,26.55,39.09,9.62,41.06,5.59,5.6,6.66,13.41,55.06,7.39,126.46,106.41,121.12,192.28,82.08,375.45,144.02,673.36,450.85,109.58,408.94,249.33,310.61,102.18,92.32,208.37,236.43,284.88,202.06,146.65,157.94,183.01,1110.38,21.03,210.07,63.25,5.5,195.0,171.51,351.9,34.53,1170.32,228.88,90.02,97.85,45.98,63.95,2842.26,2639.21,597.64,167.88,278.11,20.95,527.92,6.6,294.94,325.31,1635.77,3933.76,551.79,170.2,5490.23,2664.6,111.29,68.37,28.17,279.51,98.16,38.38,356.21,29.18,3430.7,204.69,444.25,190.17,412.31,215.07,12.77,738.41,1428.68,437.2,532.41,98.69,405.64,65.65,762.81,279.75,137.35,85.68,205.9,56.6,155.39,660.71,106.53,780.24,896.49,896.74,170.71,1793.49,653.88,428.08,189.94,1860.31,757.44,209.07,1177.06,80.09,1723.08,909.64,1369.56,271.67,219.06,436.05,309.09,29.7,253.06,50.09,96.06,48.33,791.79,768.32,12.57,340.58,960.87,866.84,178.72,200.76,40.23,2.73,112.75,2044.59,2076.36,820.36,1827.17,707.51,1919.45,1294.36,190.8,997.01,582.47,2038.42,183.6,90.59,149.77,1574.7,29.36,119.58,92.04,1196.93,206.15,1114.4,117.18,369.88,569.6,227.71,385.31,1317.62,116.07,98.4,1180.14,72.17
2021-08-05,112.31,101.33,19.38,21.39,24.48,114.85,6.96,14.93,6.04,12.73,8.91,111.8,1243.27,207.23,216.94,7.47,64.7,387.67,307.73,175.34,93.26,889.05,6.09,672.72,330.06,57.33,430.33,235.29,235.27,899.34,3326.95,3150.05,45.02,283.98,208.3,34.23,141.57,919.85,333.49,2121.79,483.39,91.03,10110.23,353.07,1662.24,176.82,152.18,1793.32,106.24,509.16,1635.93,2169.18,777.35,897.18,255.29,532.96,786.91,724.98,1351.71,260.81,456.39,42.05,460.77,377.64,2422.64,199.78,45.06,6.0,9.29,8.12,25.89,13.71,17.43,31.05,11.73,43.42,1279.49,98.91,26.81,31.01,344.61,10.44,7.36,12.43,50.78,4.45,73.55,16.46,9.3,18.47,65.54,12.78,20.87,31.96,13.74,22.74,7.42,18.49,230.86,8.7,14.81,4.66,4.99,11.99,7.56,52.95,73.62,11.5,10.51,518.49,8.34,17.15,8.56,4.05,26.16,38.85,9.61,40.54,5.66,5.61,7.0,13.05,53.03,7.41,121.44,104.44,117.75,192.25,80.02,380.32,140.02,680.77,432.94,109.58,412.97,255.9,321.69,104.24,92.3,210.19,239.11,301.04,204.72,139.46,157.84,175.18,1095.07,20.43,205.72,61.87,5.48,190.78,168.31,345.9,34.88,1192.7,219.98,89.57,96.07,49.26,67.2,2822.69,2682.81,586.97,167.15,281.7,21.0,526.01,6.54,294.6,332.69,1623.97,3850.97,531.89,169.31,5454.33,2396.15,108.94,66.98,28.03,299.16,96.64,37.96,351.93,28.88,3328.96,203.14,443.47,183.19,401.31,215.6,12.98,728.26,1428.68,417.85,524.31,96.09,402.97,66.4,809.91,277.7,135.69,85.04,203.63,56.65,150.64,688.96,105.01,752.36,874.49,917.9,167.62,1837.25,649.61,429.8,186.64,1789.97,733.34,218.86,1155.82,83.91,1674.12,918.11,1365.96,255.47,213.12,443.49,300.46,29.02,246.69,48.81,92.48,47.04,824.43,745.87,12.41,334.76,992.59,878.76,178.29,192.53,39.83,2.72,110.75,1991.67,2021.79,801.16,1779.49,714.83,1903.08,1319.63,190.23,1003.56,566.42,2094.78,185.36,86.02,151.77,1499.94,29.05,112.36,90.95,1180.76,235.21,1124.72,113.55,353.68,557.6,234.22,390.74,1370.92,112.98,95.82,1148.41,72.59
2021-08-06,112.56,100.52,19.71,21.44,24.48,114.85,6.91,15.07,6.07,12.69,8.88,112.65,1238.3,210.49,221.21,7.42,64.7,380.04,299.19,175.97,94.86,896.23,6.03,651.77,333.09,57.3,413.01,231.18,233.59,825.81,3268.1,3068.53,44.02,289.9,210.05,35.46,142.83,908.16,333.09,2094.38,478.05,91.61,9952.65,359.15,1619.71,185.82,149.75,1757.95,104.02,506.03,1620.52,2152.82,770.25,899.94,269.54,529.12,781.1,720.58,1350.12,261.92,447.26,41.67,440.43,382.19,2446.28,202.83,44.88,5.94,9.31,8.11,25.67,13.77,17.5,30.88,11.69,43.29,1262.04,97.65,26.98,31.1,353.07,10.44,7.3,12.41,50.65,4.45,74.0,16.48,9.27,18.47,65.65,13.05,20.85,31.24,13.82,23.0,7.41,18.6,226.64,8.69,14.87,4.6,5.0,12.11,7.55,53.58,75.35,11.52,10.52,512.49,8.43,17.75,8.57,4.08,26.79,38.45,9.59,39.08,5.7,5.61,6.9,13.19,53.15,7.37,127.24,102.35,118.62,184.2,78.05,347.98,144.62,666.39,426.08,108.1,396.17,245.37,309.58,101.76,89.63,221.97,239.56,308.01,202.9,135.17,153.34,164.92,1081.02,22.32,201.09,61.38,5.45,183.2,168.46,349.9,33.22,1149.96,218.25,88.97,93.49,50.24,67.46,2849.79,2693.71,577.84,165.96,278.44,21.33,520.74,6.51,296.29,332.69,1586.4,3889.65,528.67,172.29,5419.35,2409.52,109.1,72.86,27.89,293.32,96.46,37.82,343.74,28.94,3312.73,204.84,439.37,201.04,398.12,231.95,12.86,710.62,1383.28,422.22,513.78,94.32,398.79,64.32,796.5,274.62,136.31,83.7,203.92,55.48,150.93,706.3,103.97,746.81,884.49,919.42,167.62,1744.84,643.16,430.17,186.61,1762.03,725.6,218.86,1132.24,84.84,1732.26,898.63,1340.46,258.98,207.83,437.9,304.63,29.34,247.81,48.81,90.59,45.84,841.77,753.24,12.42,329.5,989.66,849.16,177.21,183.44,38.51,2.69,109.79,2073.44,2007.62,799.96,1792.49,687.91,1851.62,1220.23,187.8,1038.87,567.79,2074.15,188.72,90.25,150.85,1543.84,28.89,105.75,86.92,1142.3,218.6,1067.0,110.05,337.78,544.48,219.26,389.05,1325.69,109.47,90.48,1130.3,71.2
2021-08-09,113.33,102.84,19.38,21.39,24.65,115.73,7.02,15.42,6.03,12.74,9.03,114.44,1295.32,216.2,234.02,7.52,65.93,385.56,310.9,175.57,95.82,853.31,6.15,698.71,334.75,57.85,427.59,239.8,231.83,790.92,3392.85,3114.19,44.9,290.07,213.11,35.08,151.36,900.65,356.36,2112.47,467.29,90.69,10080.97,357.58,1686.24,179.87,156.14,1844.22,110.06,513.86,1665.33,2183.45,783.93,892.89,257.45,529.12,808.42,722.78,1354.9,266.75,459.95,42.31,471.72,390.14,2484.45,202.21,45.41,5.89,9.48,8.36,26.93,15.0,18.0,31.39,11.72,43.99,1208.84,100.75,27.7,31.16,366.37,10.56,7.47,12.61,53.51,4.55,76.17,16.53,9.33,18.75,66.11,12.96,20.97,31.66,14.28,22.46,7.54,18.78,226.84,8.77,15.06,4.65,5.04,12.38,7.54,54.29,76.66,11.71,10.67,529.29,8.44,17.76,8.69,4.09,26.69,39.73,9.65,39.91,5.77,5.64,6.89,13.53,54.16,7.51,123.44,108.78,118.12,192.17,85.54,337.58,149.3,701.61,468.06,110.13,392.25,267.06,291.87,107.76,92.63,207.46,231.64,316.74,221.58,136.66,157.0,181.04,1046.67,23.1,217.9,61.59,5.49,182.5,175.76,364.4,33.51,1203.06,216.06,84.61,95.5,49.11,64.03,3030.43,2810.65,578.82,164.77,290.84,21.83,545.63,6.6,304.24,348.35,1598.2,3913.02,532.33,169.87,5486.55,2507.48,109.83,78.2,28.35,290.66,102.03,38.24,348.99,28.24,3368.38,216.59,459.22,204.13,410.05,236.4,13.21,722.46,1408.97,422.88,515.4,101.4,416.08,68.48,785.77,266.99,136.94,85.5,200.62,59.17,158.27,696.52,101.48,742.81,892.49,922.66,168.06,1795.63,647.23,449.98,190.99,1714.67,744.29,213.93,1139.26,86.43,1643.97,884.24,1390.49,263.16,210.09,480.66,294.7,29.46,250.33,48.72,98.47,46.71,850.61,825.72,12.85,339.47,980.08,854.94,180.51,186.18,38.0,2.72,112.07,1951.03,2041.99,821.8,1810.37,672.55,1840.43,1222.19,198.24,1026.82,535.71,2004.72,186.44,92.8,148.59,1517.39,30.08,110.46,92.94,1163.12,212.89,1077.44,110.53,341.92,516.6,219.93,391.0,1322.48,114.0,97.96,1133.18,75.02
2021-08-10,113.59,103.28,19.12,21.34,24.68,115.91,7.0,15.64,6.06,12.74,9.05,115.45,1301.45,220.66,234.97,7.47,67.15,397.9,312.04,175.74,96.7,839.31,6.15,740.87,334.3,58.99,425.54,238.08,233.07,798.63,3441.1,3100.64,44.96,289.01,213.84,34.86,152.1,906.77,353.41,2177.12,465.26,90.8,10673.01,356.79,1683.51,177.4,156.56,1845.51,113.88,513.08,1686.34,2124.97,797.61,895.34,259.37,544.53,816.62,718.38,1451.9,268.05,458.07,43.83,502.04,392.79,2498.39,213.01,45.76,5.85,9.67,8.94,28.81,15.57,17.47,32.89,11.73,45.94,1198.54,100.15,28.31,31.27,361.8,10.67,7.49,12.72,53.77,4.64,77.6,16.56,9.31,18.87,66.34,13.01,21.09,31.98,15.91,22.47,7.53,19.03,227.67,8.73,15.18,4.67,5.07,12.69,7.55,51.99,79.25,11.99,10.81,543.19,8.42,17.55,8.76,4.06,26.56,41.17,9.75,39.74,5.82,5.64,6.93,14.21,55.73,7.51,125.87,108.86,118.83,191.06,91.1,344.36,150.99,710.82,511.9,116.83,389.73,265.8,278.61,109.08,94.21,205.01,223.69,313.45,213.68,139.56,159.56,196.66,1009.07,22.29,233.0,65.99,5.49,180.55,175.03,368.98,33.65,1233.76,220.81,84.09,97.44,50.31,62.34,3131.29,2769.03,581.35,163.94,287.9,21.73,549.45,6.63,305.66,345.43,1592.88,4214.98,578.45,176.31,5489.31,2594.95,110.4,78.61,28.45,301.82,102.26,38.65,352.29,27.89,3630.56,214.74,462.66,202.16,414.06,236.32,13.24,732.61,1408.62,426.71,517.83,103.52,411.97,69.73,813.92,274.17,135.69,86.26,206.81,61.54,156.54,720.61,103.28,751.2,888.09,900.62,168.06,1745.14,670.65,453.54,189.4,1666.66,748.49,227.14,1144.3,89.76,1606.08,838.94,1378.71,258.71,213.66,501.31,293.15,29.1,250.89,49.91,100.44,47.46,805.05,854.34,12.92,335.08,888.17,839.72,185.49,184.99,37.87,2.71,113.15,1889.57,2064.67,836.44,1834.21,673.83,1869.71,1245.5,199.24,1004.53,535.62,1979.54,184.32,99.68,148.96,1498.41,30.08,112.36,93.31,1146.71,210.78,1084.88,109.65,340.03,511.1,212.55,408.4,1344.35,121.28,95.85,1189.52,77.2
2021-08-11,113.68,103.93,19.12,21.54,24.74,115.91,6.96,15.79,6.13,12.81,9.12,115.16,1282.31,223.34,250.31,7.55,70.51,391.9,305.94,175.68,91.1,863.44,6.2,697.18,331.12,58.69,426.45,253.07,225.96,752.97,3391.09,3071.04,44.47,281.78,215.29,35.01,159.26,942.95,359.13,2197.36,445.76,91.85,10400.06,359.73,1661.03,177.16,154.97,1801.52,110.93,517.78,1669.53,2068.24,799.18,892.58,252.44,534.66,765.98,722.78,1416.16,267.31,448.23,43.62,477.97,393.55,2453.55,213.26,45.79,5.92,9.54,9.04,29.18,15.15,18.58,32.55,11.78,46.84,1182.59,101.99,28.02,31.49,341.6,10.61,7.54,12.36,55.85,4.58,77.86,16.58,9.3,18.87,68.99,13.3,21.04,32.06,15.65,22.32,7.5,18.83,221.84,8.78,15.28,4.69,5.1,12.87,7.61,49.13,79.39,11.86,10.73,526.49,8.99,17.61,8.7,4.06,27.48,40.77,9.92,39.48,5.79,5.67,6.89,13.96,55.05,7.55,123.36,110.06,116.74,188.15,91.68,339.28,161.24,693.18,516.5,113.58,358.93,275.35,278.2,106.03,93.14,207.66,224.15,300.69,220.12,136.67,156.4,195.82,1026.2,21.9,221.85,64.92,5.53,182.3,176.06,355.9,32.91,1217.91,212.8,84.93,98.0,48.83,61.51,3143.33,2892.9,536.7,162.84,302.92,21.55,542.76,6.6,302.21,347.89,1584.67,4124.53,577.75,176.39,5447.89,2525.31,110.32,77.46,28.4,298.82,104.24,38.51,355.41,28.79,3593.08,213.81,460.44,194.78,398.84,225.58,13.8,726.57,1383.28,423.21,518.64,103.29,407.6,69.81,809.91,287.96,139.43,84.86,208.91,61.98,156.97,725.8,104.52,739.84,882.49,897.17,167.4,1711.18,658.15,448.13,184.69,1701.19,746.39,225.71,1147.54,85.2,1624.71,863.41,1378.39,259.38,215.6,490.34,296.14,28.74,253.06,49.63,96.87,47.13,816.54,854.34,12.8,358.46,901.2,844.4,183.52,181.24,38.09,2.71,111.67,1941.47,1987.78,830.04,1794.12,661.83,1812.87,1179.23,197.09,995.85,558.27,1956.87,184.56,98.87,143.89,1475.98,29.89,111.83,91.04,1105.68,201.68,1072.52,108.7,338.65,517.85,213.17,389.98,1380.8,129.26,94.01,1124.9,76.65
2021-08-12,113.33,102.16,19.84,21.49,24.68,115.56,6.99,16.08,6.1,12.83,9.14,115.33,1257.81,222.49,247.62,7.57,70.92,378.25,303.34,179.05,90.78,836.0,6.17,698.71,334.6,58.24,416.54,252.27,223.61,777.09,3326.95,3007.83,44.36,279.84,221.12,36.34,154.2,926.81,351.93,2166.08,450.45,93.7,10059.58,373.45,1638.55,177.4,154.52,1795.48,110.18,513.86,1677.94,2097.13,791.82,908.23,263.08,510.46,745.1,729.38,1402.37,267.12,450.82,43.62,461.97,394.69,2428.7,198.38,46.0,5.82,9.82,9.02,29.45,15.41,18.7,32.18,11.75,46.51,1189.74,98.95,27.75,31.47,324.72,10.6,7.55,12.33,56.48,4.55,77.43,16.56,9.25,18.91,68.53,13.45,21.06,31.86,15.28,24.28,7.51,18.7,218.87,8.69,15.16,4.63,5.07,12.69,7.6,48.78,77.39,11.78,10.69,514.65,8.81,18.24,8.62,4.04,29.16,40.05,9.85,42.06,5.79,5.64,6.84,14.01,53.78,7.51,123.32,108.85,114.77,185.6,91.51,329.16,164.39,673.3,531.45,114.6,356.41,265.28,276.66,103.23,92.25,207.81,230.06,292.72,206.65,136.36,154.04,192.33,1038.6,22.44,211.01,65.0,5.5,185.99,176.79,351.9,33.22,1181.65,212.08,87.18,96.68,46.48,62.09,3155.38,2846.32,533.61,160.37,297.37,21.35,532.71,6.59,298.43,332.84,1575.03,4050.6,580.86,188.22,5330.05,2537.63,110.4,78.63,28.35,280.37,103.41,38.47,351.75,29.02,3478.16,211.65,451.12,191.62,399.87,221.28,13.59,715.45,1368.5,444.64,517.83,99.04,403.55,68.23,792.09,283.06,138.29,84.86,201.9,61.09,154.38,712.68,102.45,735.19,866.89,955.27,166.52,1660.99,649.98,440.69,185.11,1738.49,729.91,216.36,1122.7,81.26,1631.82,842.15,1389.83,257.49,215.17,473.88,310.13,30.38,274.69,49.91,95.77,46.92,840.68,842.69,12.8,343.73,885.08,816.32,185.1,180.52,38.59,2.71,111.59,1923.38,1960.85,817.16,1745.36,657.91,1627.05,1137.11,193.38,975.69,564.02,1874.01,195.4,97.73,142.49,1488.82,29.67,112.54,92.34,1096.01,203.29,1073.24,107.61,334.48,502.6,207.68,380.2,1367.84,123.58,92.37,1114.1,73.15
