Date,600000.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600023.SS,600025.SS,600026.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600039.SS,600048.SS,600050.SS,600061.SS,600066.SS,600085.SS,600089.SS,600104.SS,600111.SS,600115.SS,600150.SS,600160.SS,600161.SS,600176.SS,600183.SS,600188.SS,600196.SS,600219.SS,600233.SS,600276.SS,600309.SS,600332.SS,600346.SS,600362.SS,600372.SS,600377.SS,600406.SS,600415.SS,600426.SS,600436.SS,600438.SS,600460.SS,600482.SS,600489.SS,600515.SS,600519.SS,600547.SS,600570.SS,600584.SS,600585.SS,600588.SS,600600.SS,600660.SS,600674.SS,600690.SS,600741.SS,600745.SS,600760.SS,600795.SS,600803.SS,600809.SS,600837.SS,600845.SS,600875.SS,600886.SS,600887.SS,600893.SS,600900.SS,600905.SS,600918.SS,600919.SS,600926.SS,600938.SS,600941.SS,600958.SS,600989.SS,600999.SS,601006.SS,601009.SS,601012.SS,601021.SS,601059.SS,601066.SS,601088.SS,601100.SS,601111.SS,601117.SS,601127.SS,601136.SS,601138.SS,601166.SS,601169.SS,601186.SS,601211.SS,601225.SS,601229.SS,601236.SS,601238.SS,601728.SS,601766.SS,601788.SS,601799.SS,601800.SS,601808.SS,601816.SS,601818.SS,601838.SS,601857.SS,601865.SS,601868.SS,601872.SS,601877.SS,601878.SS,601881.SS,601888.SS,601898.SS,601899.SS,601901.SS,601916.SS,601919.SS,601939.SS,601985.SS,601988.SS,601989.SS,601995.SS,601998.SS,603019.SS,603195.SS,603259.SS,603260.SS,603288.SS,603296.SS,603369.SS,603392.SS,603501.SS,603659.SS,603799.SS,603806.SS,603833.SS,603986.SS,603993.SS,605117.SS,605499.SS,688008.SS,688009.SS,688012.SS,688036.SS,688041.SS,688082.SS,688111.SS,688126.SS,688169.SS,688187.SS,688223.SS,688256.SS,688271.SS,688303.SS,688396.SS,688472.SS,688506.SS,688599.SS,688981.SS,000001.SZ,000002.SZ,000063.SZ,000100.SZ,000157.SZ,000166.SZ,000301.SZ,000333.SZ,000338.SZ,000408.SZ,000425.SZ,000538.SZ,000568.SZ,000596.SZ,000617.SZ,000625.SZ,000630.SZ,000651.SZ,000661.SZ,000708.SZ,000725.SZ,000768.SZ,000776.SZ,000786.SZ,000792.SZ,000800.SZ,000807.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,000963.SZ,000975.SZ,000977.SZ,000983.SZ,000999.SZ,001289.SZ,001965.SZ,001979.SZ,002001.SZ,002007.SZ,002027.SZ,002028.SZ,002049.SZ,002050.SZ,002074.SZ,002129.SZ,002142.SZ,002179.SZ,002180.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002415.SZ,002422.SZ,002459.SZ,002460.SZ,002463.SZ,002466.SZ,002475.SZ,002493.SZ,002555.SZ,002594.SZ,002601.SZ,002648.SZ,002709.SZ,002714.SZ,002736.SZ,002812.SZ,002916.SZ,002920.SZ,002938.SZ,003816.SZ,300014.SZ,300015.SZ,300033.SZ,300059.SZ,300122.SZ,300124.SZ,300274.SZ,300308.SZ,300316.SZ,300347.SZ,300394.SZ,300408.SZ,300413.SZ,300418.SZ,300433.SZ,300442.SZ,300450.SZ,300498.SZ,300502.SZ,300628.SZ,300661.SZ,300750.SZ,300759.SZ,300760.SZ,300782.SZ,300832.SZ,300896.SZ,300979.SZ,300999.SZ,301269.SZ
2024-04-11,103.04,96.9,12.62,36.99,29.82,121.7,7.85,15.32,10.91,10.63,24.07,12.53,18.32,9.36,102.16,725.7,163.78,89.02,208.24,8.52,55.72,772.13,368.03,884.66,159.49,399.86,5.0,120.94,218.1,364.18,171.77,147.06,101.67,273.25,25.59,72.09,2706.72,2526.74,44.25,155.25,37.64,33.98,24.89,1066.6,326.04,292.36,1247.94,265.44,272.71,58.82,158.78,11.23,10321.85,631.59,865.69,123.0,112.01,563.16,101.3,1929.72,309.28,796.48,819.59,79.72,346.66,1400.28,134.08,1091.25,215.71,410.65,48.3,667.3,2059.66,103.66,59.23,4.96,6.45,11.38,26.36,32.2,111.21,9.86,18.24,26.57,14.32,50.04,376.16,118.27,14.39,22.74,58.67,173.02,8.29,8.16,85.89,18.21,22.88,75.05,21.4,10.79,17.11,31.64,21.91,7.27,16.48,6.46,8.73,19.15,148.76,11.05,21.69,5.22,5.15,16.72,14.09,28.64,2.22,11.76,36.09,10.62,12.37,169.57,14.07,29.39,8.08,3.91,20.53,11.77,10.39,7.75,8.11,31.38,10.49,177.57,166.63,108.1,76.97,303.8,73.18,146.98,213.28,131.45,88.31,74.62,116.96,89.93,399.74,28.06,228.81,191.6,48.35,6.42,140.3,170.68,74.05,80.19,290.09,13.11,703.57,49.83,7.91,156.18,124.3,30.17,39.87,11.78,128.3,23.65,41.19,1781.43,1626.82,409.48,16.02,577.9,6.82,20.07,291.93,322.01,233.36,284.69,1271.78,4075.38,758.07,42.7,213.3,139.48,5220.6,1024.09,53.54,22.08,181.06,83.61,296.18,118.67,24.48,75.39,2246.06,166.36,487.58,137.62,336.54,139.83,269.15,96.71,103.32,18.68,13.44,12.79,601.32,740.62,100.2,1117.02,341.84,263.1,86.01,60.67,40.14,453.89,111.71,612.67,784.86,357.07,157.89,499.96,413.13,286.81,110.31,1366.2,659.02,197.45,43.26,528.97,79.72,427.48,922.56,159.14,216.8,215.38,190.06,219.05,361.68,784.78,11.04,149.95,158.71,131.0,23.95,4.45,669.57,777.27,1034.76,978.46,264.55,1311.18,645.92,730.21,290.57,701.72,687.45,107.68,40.66,168.71,78.75,50.05,504.77,38.77,548.21,571.46,448.46,350.46,45.07,289.1,488.96,131.19,536.02,66.38,30.67,77.95
2024-04-12,102.1,95.71,12.49,37.35,29.76,121.17,7.88,15.39,10.83,10.67,24.54,12.56,18.32,9.21,100.31,713.07,163.08,87.57,203.96,8.47,54.57,776.96,365.92,868.28,158.07,395.44,4.88,119.67,218.1,385.77,168.72,151.68,101.22,269.4,25.53,71.77,2656.7,2509.43,43.95,158.07,38.04,33.65,24.76,1074.21,326.39,289.7,1228.52,260.84,270.16,57.52,165.62,11.13,10243.23,667.65,851.86,123.68,111.11,557.55,99.25,1925.89,310.84,799.9,815.91,80.31,347.56,1400.28,132.4,1075.68,210.51,401.15,48.68,663.51,2032.39,103.72,58.9,4.92,6.38,11.34,26.3,32.03,109.24,9.71,18.3,26.34,14.32,49.75,367.31,118.87,14.15,22.29,58.4,171.0,8.08,8.05,90.46,17.86,23.89,74.53,21.25,10.64,16.89,31.59,21.8,7.17,15.72,6.47,8.74,18.9,148.14,10.94,21.8,5.18,5.11,16.64,14.13,28.16,2.2,12.39,35.74,10.48,12.28,165.05,14.03,29.99,8.06,3.83,20.59,11.83,10.28,7.76,8.04,30.88,10.5,180.0,166.72,105.96,75.06,298.38,75.0,148.83,221.74,129.53,84.45,74.29,115.76,88.89,419.88,28.84,219.36,189.78,49.14,6.53,138.86,172.3,78.03,79.39,298.32,12.77,691.81,50.19,7.6,160.2,123.67,29.59,39.93,11.69,130.38,22.74,40.33,1752.83,1593.13,412.29,15.86,574.55,6.71,19.86,291.26,322.01,235.76,280.01,1269.77,3926.71,744.21,42.19,208.38,140.42,5246.37,1026.8,53.74,22.04,179.6,82.55,294.76,117.45,24.5,76.62,2220.38,162.5,487.47,137.09,331.71,147.95,269.61,96.65,102.88,18.32,13.42,12.54,619.57,746.96,98.78,1141.34,340.82,259.22,81.82,58.61,40.78,441.62,112.03,607.38,798.86,353.18,157.0,484.05,408.33,285.83,110.79,1362.6,653.26,196.07,42.03,514.74,83.58,417.83,928.78,160.89,214.64,213.0,191.32,219.82,342.78,768.33,10.87,145.19,170.14,133.92,24.69,4.42,636.62,764.7,997.4,961.3,257.95,1310.75,629.66,771.85,283.11,695.48,765.26,107.8,40.1,169.22,79.94,51.89,477.75,38.15,576.28,567.94,462.55,342.88,44.44,287.93,492.9,130.01,537.39,66.3,29.81,76.81
2024-04-15,103.56,98.31,12.42,37.46,30.0,122.41,7.98,15.58,10.96,10.82,25.26,12.65,18.77,9.3,99.38,721.11,165.84,89.41,204.44,8.82,56.62,818.89,367.3,879.57,159.15,397.65,4.93,126.62,223.91,402.17,180.52,151.24,103.08,270.88,25.53,72.96,2684.36,2556.84,44.95,161.42,38.74,34.46,25.23,1090.24,330.9,304.89,1264.1,263.23,271.43,60.71,160.06,11.13,10462.43,644.72,871.61,124.69,111.56,552.81,102.48,1949.21,314.44,817.79,827.26,81.03,359.58,1411.28,137.04,1126.08,209.95,411.36,50.33,677.52,2060.87,106.56,59.72,5.0,6.5,11.5,26.59,32.68,113.03,9.86,18.57,26.99,14.4,50.32,369.81,119.13,15.0,23.11,59.72,173.95,8.19,8.53,87.22,19.63,23.87,75.44,21.4,11.23,17.16,32.43,22.01,7.33,15.39,6.65,9.42,19.39,149.46,11.79,22.05,5.3,5.17,16.82,14.53,27.66,2.26,12.63,35.98,10.83,12.55,167.75,14.62,30.09,8.25,3.87,20.83,11.94,10.56,7.87,8.32,31.63,10.77,182.36,169.87,104.76,75.27,303.5,74.07,150.43,205.15,131.23,86.68,73.32,117.13,89.47,416.31,29.44,223.95,198.0,50.25,6.75,146.69,178.06,78.7,82.28,297.54,12.83,702.01,53.42,7.75,153.61,125.83,29.54,40.4,11.87,125.01,23.0,41.19,1787.46,1597.09,429.56,16.21,584.12,6.87,19.9,298.57,329.53,237.55,291.88,1292.94,4129.77,773.53,44.31,207.75,140.1,5358.69,1052.22,54.34,22.36,185.0,83.24,302.51,118.62,24.71,79.46,2315.17,161.1,488.14,139.13,336.85,144.98,268.84,97.68,105.99,18.6,13.72,12.63,618.7,752.94,99.84,1159.12,348.48,266.4,80.1,59.07,41.05,461.59,108.59,604.54,819.66,353.39,157.22,476.71,417.57,292.29,112.44,1470.33,658.12,199.07,42.01,516.88,84.32,420.28,928.12,161.84,215.4,216.02,193.35,223.88,344.0,773.47,11.12,159.13,172.12,132.57,24.84,4.58,642.09,770.69,1031.72,988.6,261.25,1344.56,652.01,772.62,289.46,703.52,754.68,105.04,40.71,167.97,80.81,52.41,480.81,38.51,587.22,618.67,461.21,358.63,44.26,294.79,489.58,130.09,546.1,66.97,30.23,81.72
2024-04-16,103.21,97.94,12.23,36.88,29.94,121.88,7.93,15.7,10.78,10.78,24.1,12.21,18.82,9.14,98.87,701.21,165.52,89.02,205.55,8.82,56.45,808.47,365.43,874.49,159.26,390.1,4.83,123.78,219.48,393.29,177.07,146.69,103.05,267.42,24.95,71.18,2666.7,2531.76,45.63,158.78,37.25,33.42,25.18,1087.44,318.76,299.96,1274.97,260.19,263.37,59.86,154.49,10.87,10445.66,618.65,849.49,119.71,111.86,538.58,102.36,1953.04,310.21,832.78,824.19,78.13,363.36,1371.69,133.87,1108.92,207.54,407.32,50.05,674.49,2072.38,105.31,59.79,4.97,6.34,11.43,26.65,32.7,113.39,9.68,18.29,26.88,14.3,50.36,360.38,117.15,14.42,23.12,60.37,171.56,8.07,8.36,88.02,19.83,23.44,75.96,21.37,11.15,17.0,32.69,21.96,7.13,15.14,6.65,9.62,19.16,144.26,11.86,21.51,5.25,5.16,16.78,14.76,26.25,2.24,12.44,35.46,10.53,12.32,164.79,14.7,29.31,7.8,3.82,20.71,11.98,10.47,7.92,8.06,31.18,10.65,183.96,171.07,101.96,73.01,301.2,69.62,148.35,201.83,128.44,80.07,68.61,113.11,91.54,392.55,28.51,211.96,197.52,48.98,6.66,143.79,179.4,77.89,80.29,287.34,12.4,695.52,52.94,7.61,144.9,120.8,29.49,39.72,11.44,119.09,22.62,41.18,1785.95,1590.16,421.14,15.8,575.5,6.83,19.54,304.08,326.0,216.05,279.29,1324.38,4036.3,748.63,43.6,193.42,134.49,5356.84,1051.87,54.34,21.99,180.88,82.69,302.6,114.78,24.07,75.2,2282.56,159.25,489.02,134.65,336.75,138.91,260.56,97.29,106.43,18.33,13.64,12.83,619.28,749.42,99.49,1157.1,338.38,258.19,75.29,56.18,40.81,458.89,105.1,601.96,778.46,343.46,155.02,463.24,414.37,293.21,110.43,1451.66,664.78,193.19,40.2,490.17,82.36,400.13,897.06,158.6,214.53,214.03,191.11,217.73,319.11,779.29,10.91,150.53,156.96,127.55,23.98,4.53,619.38,761.11,994.84,972.22,263.59,1357.91,647.93,758.38,286.2,664.54,759.5,105.4,39.57,158.39,77.73,53.43,455.89,39.07,565.99,630.6,454.02,358.65,42.5,285.09,477.14,125.51,552.2,68.68,29.65,80.65
2024-04-17,103.9,98.92,12.42,37.22,30.32,123.29,8.05,15.96,10.84,10.83,24.61,12.42,18.75,9.26,101.05,731.82,167.66,90.28,206.81,8.97,57.03,808.98,372.83,885.79,159.04,399.68,4.95,125.98,227.96,400.26,180.26,152.12,103.41,271.67,25.59,72.01,2674.35,2533.76,46.19,162.57,38.2,34.46,25.35,1108.28,320.49,305.38,1289.09,266.73,274.97,61.32,157.51,11.06,10428.77,626.88,872.0,123.97,112.97,554.1,103.52,1945.38,313.34,835.15,837.38,81.45,366.34,1384.89,134.08,1089.18,210.33,412.87,52.31,679.04,2080.26,107.12,59.88,5.0,6.49,11.57,27.26,32.58,114.29,9.89,18.33,27.25,14.44,50.69,368.08,117.07,14.7,23.35,60.57,179.8,8.17,8.54,95.32,20.18,24.13,76.77,21.62,11.29,17.23,32.72,22.22,7.35,15.47,6.84,9.84,19.41,147.98,11.93,22.39,5.32,5.23,16.98,14.79,26.11,2.3,12.75,36.21,10.75,12.53,167.43,14.7,29.52,8.01,3.88,20.91,12.09,10.6,7.94,8.2,31.76,11.44,191.72,173.99,106.57,74.15,306.61,72.0,149.38,202.0,135.03,81.57,70.36,113.66,91.41,430.36,29.08,214.85,195.95,50.7,6.75,142.04,178.71,80.08,83.24,291.55,12.87,743.95,53.92,7.84,150.1,122.42,30.09,40.54,11.8,116.22,23.08,41.75,1837.13,1593.13,440.8,16.3,588.9,6.86,20.08,305.1,331.07,214.58,300.16,1380.0,4048.38,752.64,44.31,199.8,138.23,5374.34,1054.5,57.16,22.27,184.83,83.65,305.09,116.61,24.77,77.71,2287.14,162.03,488.8,140.65,342.51,141.35,272.68,97.88,107.65,18.88,13.94,12.84,622.47,756.81,100.43,1180.42,358.8,259.56,78.63,58.3,42.47,464.82,104.97,621.32,800.46,353.39,158.33,487.42,416.89,293.09,112.47,1459.71,674.68,196.91,40.91,501.88,86.16,409.02,911.12,160.49,219.93,215.4,192.72,222.45,326.86,783.06,11.15,154.67,157.84,133.6,24.78,4.61,633.55,777.27,1016.52,994.85,264.97,1378.79,647.67,795.8,292.46,660.47,782.81,108.84,40.91,163.1,80.75,57.16,472.19,38.76,592.33,644.88,468.18,356.56,44.21,289.85,491.45,124.35,548.91,71.3,30.53,81.85
2024-04-18,103.81,98.8,12.49,36.1,30.49,123.83,8.01,16.06,10.53,10.73,24.34,12.04,18.59,9.38,101.56,717.28,169.02,89.79,208.39,9.01,57.11,808.73,372.02,881.27,160.01,397.1,5.01,124.14,227.32,396.29,186.62,153.36,103.02,271.57,25.72,71.69,2554.31,2537.02,46.67,162.39,39.9,35.61,25.09,1128.32,325.0,306.37,1282.8,265.44,272.43,61.08,158.2,11.06,10450.05,628.25,870.43,123.77,112.22,550.65,103.91,1981.23,312.56,851.72,840.14,81.79,362.76,1338.69,131.83,1085.6,212.74,410.25,52.21,676.01,2100.86,106.15,59.83,4.98,6.54,11.78,27.57,31.98,113.34,9.9,17.93,27.57,14.37,50.77,371.74,119.29,14.79,23.34,60.03,176.81,8.3,8.53,92.44,20.09,24.53,77.15,21.75,11.22,17.28,32.62,22.36,7.42,15.85,6.72,9.73,19.49,143.86,11.83,21.82,5.32,5.28,17.13,14.48,26.18,2.29,12.59,35.96,10.77,12.57,165.91,14.66,30.11,8.02,3.91,20.88,12.11,10.47,7.98,8.25,32.0,12.24,186.86,173.01,107.23,73.26,309.65,70.94,148.25,193.73,133.31,80.39,73.77,111.22,90.89,431.68,30.37,217.1,198.35,48.84,6.68,138.08,180.6,79.34,82.37,289.14,12.77,746.16,53.47,7.94,150.1,123.09,29.85,39.99,11.73,119.08,22.77,41.61,1864.23,1571.33,436.16,16.19,582.68,6.97,20.01,310.42,329.53,224.57,294.4,1378.59,4074.37,751.69,44.44,199.59,143.22,5413.92,1047.89,56.31,22.36,187.23,83.93,309.36,117.67,24.92,76.81,2282.7,162.8,495.57,138.8,357.62,138.38,268.69,98.79,108.14,18.58,13.55,12.71,621.6,751.89,99.73,1166.83,349.78,268.11,79.1,57.42,42.78,455.92,104.42,613.32,794.06,351.67,161.85,473.65,419.18,308.16,112.62,1433.83,672.16,195.41,40.61,504.53,85.39,412.41,903.6,161.84,218.31,216.0,194.96,221.35,319.93,792.32,11.48,152.8,157.42,133.12,24.57,4.54,628.26,771.88,1005.32,990.17,260.29,1367.38,635.1,790.22,286.8,648.11,767.51,110.12,40.78,155.25,80.97,54.42,476.02,38.95,584.51,632.11,473.08,355.78,43.92,289.49,470.61,127.37,539.44,69.86,30.52,80.91
2024-04-19,103.9,97.69,12.36,35.97,30.55,123.29,8.04,16.14,10.59,10.71,25.54,11.88,18.8,9.2,101.19,718.05,168.9,90.47,207.13,9.01,56.86,813.56,375.52,862.63,159.26,392.13,4.93,125.17,225.29,403.54,189.41,151.75,102.33,269.01,25.59,71.34,2514.89,2520.47,47.76,165.92,39.61,36.12,25.1,1106.68,321.19,310.51,1280.65,258.26,264.79,60.6,159.13,10.93,10314.19,634.72,843.57,118.89,113.15,543.32,102.13,1969.39,312.09,858.56,837.99,79.32,368.62,1332.09,132.89,1070.42,212.37,405.09,52.82,676.01,2098.44,107.02,59.91,4.91,6.56,11.69,27.67,33.13,114.95,9.87,18.39,27.68,14.42,50.73,365.19,116.11,14.73,23.02,60.56,175.51,8.08,8.62,96.14,20.02,23.68,76.77,21.75,11.24,17.25,32.88,22.41,7.36,15.58,6.76,9.76,19.4,143.36,11.77,22.35,5.31,5.25,17.11,14.78,25.42,2.3,12.94,35.43,10.73,12.47,157.79,14.71,30.35,7.96,3.88,21.05,12.17,10.43,8.01,8.4,31.68,11.44,178.71,173.53,104.33,72.03,306.02,67.99,147.28,192.14,127.21,77.79,72.28,109.08,89.37,421.2,30.4,211.8,197.45,47.1,6.81,134.05,179.56,75.54,78.15,278.57,12.7,745.05,55.1,7.74,141.41,121.55,29.07,38.88,11.49,119.17,21.93,41.38,1847.67,1553.49,427.32,16.19,582.2,6.99,19.96,310.42,331.07,232.39,292.96,1392.9,4023.81,743.09,45.41,198.75,141.66,5408.4,1064.75,57.95,22.08,190.75,83.33,310.7,122.68,24.88,75.58,2253.83,162.34,495.34,134.79,357.41,140.23,254.27,98.72,110.57,18.1,13.65,12.6,629.42,755.4,99.14,1148.05,344.22,258.65,77.15,55.36,42.68,459.29,102.38,589.3,767.26,344.11,162.29,458.35,415.05,313.57,111.12,1402.28,674.5,193.25,38.95,493.32,82.86,401.91,882.02,163.73,214.32,212.53,195.8,224.97,304.29,790.6,11.42,146.68,151.32,120.01,24.63,4.57,607.77,755.13,979.72,979.24,255.25,1361.78,622.4,778.06,278.9,623.05,741.41,107.88,41.12,148.19,80.64,52.98,469.12,38.44,570.51,633.96,467.74,347.22,42.37,288.68,459.25,127.86,518.74,70.32,30.19,77.55
2024-04-22,103.47,98.8,12.36,35.79,30.44,122.59,7.95,16.04,10.58,10.62,24.99,11.82,18.52,9.32,101.89,701.97,167.82,89.6,206.97,8.87,56.45,799.32,373.32,853.03,158.46,390.65,5.05,120.42,216.44,406.95,196.04,149.4,98.76,271.28,25.14,71.02,2525.48,2554.71,47.77,161.33,38.52,35.92,24.92,1109.48,314.94,316.72,1288.15,261.21,267.9,59.19,153.22,11.1,10474.13,614.34,853.84,116.57,113.06,552.38,104.54,1960.69,308.96,851.99,836.46,81.1,385.52,1340.89,133.66,1091.2,213.3,401.05,51.78,673.74,2112.38,110.42,59.67,4.89,6.49,11.74,28.63,31.72,114.32,9.87,18.16,27.85,14.31,50.69,380.59,116.93,14.68,23.19,58.97,173.73,8.21,8.57,95.59,20.32,22.47,76.6,21.62,11.19,17.24,31.52,22.32,7.35,15.36,6.75,9.39,19.22,144.43,11.62,21.27,5.31,5.22,17.29,14.49,26.12,2.28,12.84,35.3,10.63,12.58,158.17,14.03,29.1,7.97,3.84,21.13,12.11,10.41,7.94,8.28,31.75,11.15,170.24,172.08,104.1,72.14,312.02,68.1,152.63,191.62,128.85,75.88,73.86,110.63,89.2,431.46,29.53,218.0,200.6,47.93,6.59,134.69,178.78,73.39,81.28,278.83,12.65,759.26,52.81,7.64,138.25,123.17,29.15,38.72,11.8,122.31,22.01,41.31,1819.07,1552.5,419.59,15.94,563.54,7.01,19.95,310.35,326.0,225.07,282.53,1387.25,4074.77,763.59,44.31,195.09,136.05,5374.34,999.39,56.77,21.99,195.38,83.38,314.89,121.85,24.4,74.49,2276.87,167.29,494.79,132.22,360.7,135.15,251.66,94.44,111.86,18.21,13.43,12.15,626.23,762.8,99.49,1128.92,345.87,253.75,74.86,54.74,42.3,475.75,104.74,585.17,750.46,345.83,163.39,453.14,421.56,317.82,114.75,1399.66,688.0,197.09,38.93,487.02,79.51,393.02,910.14,161.03,221.77,210.96,193.14,222.45,292.05,819.39,11.24,141.31,147.83,119.43,25.1,4.56,605.21,745.55,983.0,983.14,253.57,1367.81,614.82,722.09,277.96,624.13,706.71,109.08,38.84,149.68,80.86,52.32,469.5,39.74,540.47,647.74,475.52,346.86,42.34,295.82,455.26,128.24,526.01,69.64,30.81,76.5
2024-04-23,103.9,98.03,12.16,35.3,30.38,122.06,7.85,15.74,10.28,10.48,24.23,11.55,18.39,9.3,101.84,687.43,167.97,84.67,206.18,8.79,56.29,799.83,369.82,830.43,158.01,374.81,5.06,117.46,212.2,403.4,190.87,147.42,97.47,271.38,24.11,70.58,2655.52,2509.81,47.53,158.16,36.52,35.53,24.59,1105.07,311.47,310.7,1298.96,256.97,268.61,57.15,147.19,10.96,10571.04,587.09,853.05,113.96,111.23,554.1,104.53,1937.02,306.77,849.09,826.64,72.76,383.03,1318.9,127.83,1111.46,213.11,399.03,51.45,666.92,2114.2,111.63,59.51,4.85,6.46,11.77,28.53,31.19,112.85,9.78,17.93,27.68,14.26,50.77,371.54,116.99,14.61,23.03,58.57,168.48,8.25,8.35,93.71,20.51,22.22,76.18,21.45,11.03,17.15,31.1,22.25,7.39,15.28,6.61,9.24,19.33,143.6,11.45,21.4,5.33,5.2,17.41,14.21,25.7,2.25,12.43,34.93,10.64,12.61,156.53,13.6,27.96,8.12,3.8,21.04,12.13,10.17,7.94,8.01,31.66,11.17,167.77,171.92,105.35,70.46,311.8,66.76,154.53,190.2,127.17,76.21,69.01,109.08,88.86,423.45,27.76,220.09,200.0,47.37,6.47,134.5,172.56,71.66,81.74,288.08,12.54,746.67,52.34,7.61,139.24,126.63,28.89,37.27,11.85,134.0,21.72,41.11,1825.09,1540.61,419.88,15.64,551.58,6.99,19.27,304.38,316.32,214.82,275.33,1376.98,4130.97,772.8,45.54,192.06,128.57,5335.67,1003.76,54.42,21.95,192.12,83.28,305.09,119.62,23.91,71.5,2311.15,165.74,491.02,130.5,372.73,129.21,247.21,94.05,111.23,18.08,13.38,12.06,636.66,757.16,98.55,1110.47,342.47,261.39,73.39,53.24,42.1,471.44,105.15,555.35,746.86,344.11,162.95,441.52,426.33,327.35,114.09,1422.78,683.5,198.17,37.8,478.95,81.74,385.82,921.26,158.46,217.45,207.44,189.01,210.16,296.81,816.48,11.15,138.56,146.97,119.4,25.15,4.47,607.77,751.54,992.92,990.95,224.65,1339.17,634.19,718.23,272.64,664.42,723.45,109.08,38.53,146.82,80.59,52.3,462.6,39.95,572.49,678.48,505.7,345.65,43.0,301.79,452.0,134.61,536.4,67.04,30.31,75.37
2024-04-24,104.07,98.1,12.23,36.36,30.44,122.23,7.91,15.79,10.53,10.62,24.55,11.68,18.5,9.35,101.84,706.18,168.28,85.44,205.55,8.82,56.21,803.39,366.89,834.95,157.61,383.84,5.1,118.58,213.49,401.62,189.81,151.02,96.54,271.18,24.62,72.01,2633.75,2508.05,47.48,162.3,37.31,36.4,24.6,1117.5,311.82,307.25,1274.42,247.68,268.75,58.58,152.17,11.1,10578.47,593.17,862.13,118.12,110.6,566.18,104.48,1944.33,310.21,840.67,830.32,70.19,385.12,1349.69,129.94,1114.44,214.41,431.26,51.45,671.84,2117.83,114.43,59.51,4.86,6.48,11.68,28.12,31.51,113.04,9.83,17.91,27.68,14.33,50.77,366.16,119.65,14.38,23.05,58.47,170.07,8.26,8.49,90.82,19.34,23.87,75.89,21.35,11.12,17.17,30.87,22.27,7.39,15.36,6.6,9.23,19.4,145.32,11.55,21.43,5.31,5.2,17.15,14.29,25.37,2.25,12.52,34.72,10.7,12.57,157.67,13.44,28.71,8.39,3.82,21.27,12.05,10.43,7.91,8.2,31.65,11.06,176.91,171.5,103.77,69.55,309.87,69.26,154.23,186.23,126.52,76.37,67.47,107.46,87.53,442.11,28.51,224.33,202.88,48.29,6.49,135.72,170.97,75.33,82.04,307.03,12.43,763.55,51.88,7.65,153.19,125.88,28.14,37.67,11.68,134.66,21.24,41.25,1823.58,1537.64,430.27,15.8,552.53,6.98,19.59,302.55,320.32,214.68,280.01,1367.71,4152.93,771.68,45.54,191.01,130.75,5309.89,992.4,55.02,22.27,196.07,83.28,297.25,117.12,24.24,72.59,2338.21,165.43,493.68,135.05,366.67,133.5,261.63,93.66,109.78,18.27,13.49,11.97,643.62,757.52,99.73,1132.61,348.87,271.42,73.63,52.32,41.87,478.86,106.01,574.07,758.06,347.35,163.61,443.35,424.99,320.77,113.19,1432.8,681.88,197.87,36.76,448.71,86.77,347.63,923.87,158.6,216.26,209.82,198.32,210.05,288.65,802.94,11.26,134.27,153.97,117.71,25.43,4.56,595.31,744.35,996.76,991.73,216.79,1322.6,622.66,767.04,269.29,658.55,694.56,109.68,39.1,156.2,79.89,55.92,471.23,40.02,657.61,672.77,537.44,345.06,42.34,303.14,455.83,136.36,533.79,66.02,30.08,76.41
