Date,600000.SS,600005.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600019.SS,600022.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600037.SS,600048.SS,600050.SS,600058.SS,600062.SS,600066.SS,600068.SS,600085.SS,600089.SS,600096.SS,600100.SS,600104.SS,600108.SS,600109.SS,600111.SS,600115.SS,600118.SS,600123.SS,600125.SS,600132.SS,600143.SS,600150.SS,600153.SS,600160.SS,600166.SS,600169.SS,600170.SS,600177.SS,600183.SS,600188.SS,600196.SS,600208.SS,600216.SS,600219.SS,600221.SS,600252.SS,600256.SS,600259.SS,600266.SS,600267.SS,600271.SS,600276.SS,600307.SS,600309.SS,600315.SS,600316.SS,600320.SS,600331.SS,600348.SS,600352.SS,600362.SS,600369.SS,600372.SS,600376.SS,600383.SS,600395.SS,600406.SS,600415.SS,600418.SS,600432.SS,600456.SS,600489.SS,600497.SS,600498.SS,600500.SS,600508.SS,600516.SS,600518.SS,600519.SS,600528.SS,600535.SS,600546.SS,600547.SS,600549.SS,600550.SS,600583.SS,600585.SS,600588.SS,600595.SS,600598.SS,600600.SS,600642.SS,600649.SS,600655.SS,600660.SS,600664.SS,600674.SS,600690.SS,600694.SS,600703.SS,600718.SS,600739.SS,600741.SS,600770.SS,600779.SS,600783.SS,600795.SS,600804.SS,600809.SS,600811.SS,600812.SS,600827.SS,600832.SS,600837.SS,600839.SS,600859.SS,600863.SS,600873.SS,600875.SS,600881.SS,600887.SS,600893.SS,600895.SS,600900.SS,600970.SS,600971.SS,600997.SS,600999.SS,601001.SS,601006.SS,601009.SS,601018.SS,601088.SS,601098.SS,601099.SS,601101.SS,601106.SS,601111.SS,601117.SS,601118.SS,601158.SS,601166.SS,601168.SS,601169.SS,601179.SS,601186.SS,601216.SS,601233.SS,601258.SS,601268.SS,601718.SS,601766.SS,601788.SS,601808.SS,601818.SS,601857.SS,601866.SS,601888.SS,601898.SS,601899.SS,601901.SS,601918.SS,601919.SS,601928.SS,601933.SS,601939.SS,601958.SS,601988.SS,601989.SS,601991.SS,601992.SS,601998.SS,000001.SZ,000002.SZ,000009.SZ,000012.SZ,000021.SZ,000024.SZ,000039.SZ,000046.SZ,000059.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000338.SZ,000401.SZ,000402.SZ,000422.SZ,000423.SZ,000425.SZ,000527.SZ,000528.SZ,000538.SZ,000559.SZ,000562.SZ,000568.SZ,000581.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000680.SZ,000686.SZ,000703.SZ,000709.SZ,000718.SZ,000725.SZ,000728.SZ,000729.SZ,000758.SZ,000768.SZ,000776.SZ,000778.SZ,000780.SZ,000783.SZ,000792.SZ,000800.SZ,000807.SZ,000825.SZ,000839.SZ,000858.SZ,000869.SZ,000876.SZ,000878.SZ,000895.SZ,000898.SZ,000933.SZ,000937.SZ,000960.SZ,000961.SZ,000968.SZ,000969.SZ,000983.SZ,000999.SZ,002001.SZ,002007.SZ,002024.SZ,002038.SZ,002069.SZ,002073.SZ,002081.SZ,002092.SZ,002106.SZ,002122.SZ,002128.SZ,002142.SZ,002146.SZ,002155.SZ,002202.SZ,002241.SZ,002299.SZ,002304.SZ,002310.SZ,002344.SZ,002353.SZ,002378.SZ,002385.SZ,002399.SZ,002405.SZ,002415.SZ,002422.SZ,002431.SZ,002493.SZ,002500.SZ,002570.SZ,002594.SZ,002603.SZ
2012-03-14,59.7,14.73,33.76,14.74,18.9,18.91,82.18,9.22,14.2,11.29,7.64,54.49,545.59,41.32,42.3,99.33,7.4,115.4,76.06,226.67,41.3,122.02,269.01,16.04,194.62,90.76,69.27,12.2,394.44,5.47,206.54,141.11,147.59,144.34,125.42,89.31,76.74,81.58,85.17,42.13,20.2,119.19,36.32,54.05,97.83,25.37,67.75,16.71,7.4,107.79,324.31,68.94,36.29,104.65,156.55,288.01,15.66,336.15,101.68,74.63,53.29,86.64,132.16,55.22,33.71,20.63,37.37,46.74,65.56,64.44,358.22,147.61,36.31,69.24,56.5,147.9,144.07,41.98,39.69,54.96,52.57,252.11,960.48,21.06,131.44,102.1,348.46,278.0,86.72,104.38,53.42,243.74,46.62,17.98,42.95,20.51,23.94,1285.57,346.06,54.56,12.61,157.41,156.32,13.84,131.55,493.62,324.88,222.06,129.63,111.93,578.42,52.43,109.44,86.16,25.29,85.32,65.6,186.2,54.36,92.05,55.51,37.53,62.75,357.23,480.87,50.28,133.44,14.37,107.18,91.6,41.17,16.45,29.04,8.98,13.33,2.68,28.27,10.06,7.45,48.62,3.63,7.01,6.52,7.86,6.68,27.87,11.57,10.86,4.13,4.57,18.65,28.6,23.2,7.67,3.62,4.73,14.05,18.43,3.06,11.38,2.91,27.39,9.81,7.02,4.86,13.42,5.95,9.53,30.38,5.51,17.07,3.68,10.43,11.39,9.24,5.01,866.49,860.28,65.12,180.33,84.33,84.62,294.73,156.6,15.34,304.51,145.94,209.96,188.58,5.81,476.97,113.16,58.05,170.05,207.27,407.14,184.57,487.94,94.96,501.17,107.29,60.08,929.69,75.72,302.16,28.83,21.65,130.81,998.31,35.56,114.61,96.3,25.27,31.87,9.03,15.33,63.19,161.24,74.92,70.66,45.85,69.75,20.47,165.54,26.52,34.21,25.26,68.02,501.12,272.45,136.96,47.71,279.19,6.47,115.72,85.13,72.82,22.26,30.53,109.12,90.16,31.63,183.87,298.44,846.01,201.38,157.58,136.0,215.41,31.01,57.7,60.6,34.13,10.53,41.01,38.33,42.42,160.7,30.77,307.8,301.68,49.18,153.8,31.0,34.7,54.1,27.29,86.74,88.7,89.36,41.32,7.3,25.85,25.35,33.17
2012-03-15,58.68,14.5,33.57,14.3,18.93,18.76,82.18,5.08,13.89,11.35,7.41,54.16,536.4,41.02,42.17,96.87,7.29,118.05,76.44,223.75,40.8,123.81,263.34,16.04,185.63,88.42,67.17,12.2,392.41,5.37,199.58,147.36,147.75,132.84,121.35,89.35,76.1,85.36,85.71,40.49,19.99,119.28,36.4,53.97,99.22,24.64,68.37,7.62,7.23,101.57,326.02,67.15,35.59,106.88,151.99,293.37,15.0,327.58,103.35,72.5,52.61,84.4,129.49,55.36,33.12,20.55,37.58,45.6,62.82,64.58,358.0,143.27,35.13,67.27,56.82,143.94,139.81,42.36,39.01,54.78,52.44,262.62,961.69,20.63,137.11,100.24,340.36,280.08,87.99,103.02,51.32,252.16,45.25,9.37,42.96,20.41,23.73,1298.18,345.72,53.48,53.59,156.62,157.43,103.2,132.11,511.68,322.12,223.98,130.98,109.62,563.02,52.43,110.79,86.0,24.74,87.67,64.65,186.01,52.72,94.78,55.18,36.66,62.34,347.79,469.15,49.26,130.93,14.29,104.21,89.49,40.96,16.34,28.66,8.92,13.08,2.73,28.1,10.09,7.28,48.03,3.57,6.87,6.37,7.6,6.58,27.87,11.32,10.78,4.15,4.52,18.55,27.86,22.38,7.52,3.58,4.65,13.92,18.44,3.05,11.43,2.87,27.0,9.63,6.87,4.75,13.32,5.88,9.6,30.09,5.49,16.64,3.67,10.17,11.45,8.97,5.0,853.96,852.35,61.11,173.73,83.54,83.88,288.79,149.01,14.66,295.5,147.63,215.23,184.31,5.63,481.75,110.95,56.46,167.27,203.33,417.51,181.09,484.51,92.45,516.81,104.23,59.84,937.75,75.35,299.11,28.03,21.14,127.38,996.01,34.44,113.27,96.34,24.89,30.52,8.8,15.16,63.89,162.26,71.83,70.8,45.07,68.64,20.61,163.68,26.77,33.41,24.99,69.45,511.11,280.03,140.21,46.72,285.4,6.3,114.48,85.41,71.05,21.48,29.65,107.02,88.86,32.48,184.66,302.16,874.36,206.87,160.28,141.49,217.53,29.69,54.96,59.0,33.76,10.44,39.51,37.07,41.48,159.14,30.01,317.04,295.92,51.6,156.4,31.92,35.05,55.24,26.73,85.76,88.5,90.35,39.86,7.2,25.85,24.61,33.58
2012-03-16,59.04,14.57,33.59,14.74,19.19,18.87,82.3,9.18,13.99,11.48,7.47,55.78,541.76,41.02,43.29,97.74,7.37,121.91,79.82,226.1,41.25,129.92,265.86,16.04,188.37,90.36,67.9,12.2,423.91,5.43,203.0,146.54,150.77,133.75,122.77,89.73,78.2,85.81,86.69,41.24,20.6,122.84,36.67,54.45,103.96,24.64,70.37,16.83,7.35,103.89,327.73,63.93,36.06,110.65,153.73,302.1,4.11,331.55,105.02,73.22,53.19,85.52,130.86,57.26,33.69,20.93,37.58,46.41,64.51,65.62,361.31,146.22,36.17,68.6,58.34,145.07,142.71,43.61,39.45,55.48,55.53,267.0,1001.96,20.76,138.25,101.99,345.06,294.43,88.93,105.39,51.62,257.4,46.28,17.94,44.53,20.51,24.11,1323.38,348.15,54.37,56.89,159.12,154.81,104.78,132.11,499.55,327.33,228.08,142.97,111.45,567.42,53.66,113.37,88.43,24.96,88.39,66.12,190.65,53.81,96.34,55.64,37.94,63.11,357.91,489.15,50.78,131.98,14.44,106.21,90.69,41.48,16.54,28.92,9.02,13.13,2.72,28.22,10.41,7.47,48.62,3.61,6.97,6.47,7.75,6.66,28.08,11.45,10.82,4.22,4.55,18.89,28.2,23.1,7.63,3.86,4.69,14.33,19.21,3.06,11.5,2.93,28.0,9.73,6.93,4.85,13.33,5.77,9.74,30.63,5.5,17.19,3.66,10.27,11.43,9.1,5.0,862.13,858.3,62.71,177.57,86.93,83.96,293.9,150.66,14.9,302.7,152.44,216.28,187.82,5.73,486.06,111.63,56.93,168.66,212.56,422.1,183.37,495.47,93.33,533.6,106.99,61.72,979.44,74.3,306.16,28.31,21.33,128.94,1002.91,35.06,117.84,96.56,25.0,30.42,8.94,15.46,66.69,168.22,73.29,72.39,45.8,71.28,21.1,167.91,26.69,33.93,25.1,71.44,526.79,290.05,141.83,47.28,290.21,6.33,115.63,85.97,73.08,21.91,30.5,109.83,88.06,32.82,187.82,312.88,931.06,219.63,166.16,142.93,222.75,30.05,55.51,59.88,34.15,10.49,39.76,38.93,41.93,158.9,32.29,321.9,302.58,52.7,165.3,32.26,35.88,55.4,27.08,86.06,91.7,90.1,19.53,7.36,27.54,25.35,34.11
2012-03-19,59.22,14.53,33.59,16.06,19.19,18.8,81.81,9.12,13.99,11.45,7.43,55.58,538.32,40.72,43.68,96.95,7.32,124.51,82.53,224.69,42.48,130.16,267.75,16.04,188.95,89.0,68.95,12.2,441.96,5.41,204.42,145.48,154.26,128.82,121.73,89.45,78.84,88.2,85.06,41.45,20.98,124.66,36.75,55.01,107.32,24.52,71.25,16.97,7.35,106.0,335.87,72.89,36.57,111.22,153.59,299.68,15.32,331.55,105.89,73.22,53.0,87.68,133.65,57.84,34.63,21.09,37.6,45.56,64.19,66.99,367.28,146.91,36.63,71.02,59.27,146.78,148.85,43.86,39.41,55.9,55.66,266.56,1002.2,20.76,136.3,101.55,353.96,306.1,88.14,104.38,52.13,256.04,48.34,18.16,44.24,20.54,24.15,1369.59,348.5,55.58,56.5,156.88,154.91,107.93,134.61,515.91,327.03,234.23,141.22,111.51,567.42,55.27,110.67,88.76,25.4,88.39,68.54,190.28,53.81,96.16,55.64,38.24,63.13,359.93,485.92,51.06,135.53,14.34,108.04,93.0,42.85,16.75,29.18,8.99,13.17,2.71,28.2,10.6,7.56,49.29,3.6,6.96,6.44,7.81,6.73,27.93,11.68,10.84,4.24,4.55,19.17,28.58,23.05,7.65,3.83,4.78,14.5,19.28,3.04,11.46,2.88,28.2,9.74,6.99,4.88,13.41,5.84,9.7,31.21,5.49,18.4,3.65,10.19,11.29,9.22,4.98,859.41,853.34,62.82,178.03,86.25,84.66,298.52,150.99,15.46,309.91,157.25,222.13,193.6,5.68,484.14,110.76,58.36,168.2,217.75,425.03,183.97,499.93,94.08,527.65,110.35,61.8,970.98,73.86,305.69,28.54,21.51,131.75,990.02,35.35,117.35,100.22,25.0,31.05,8.94,15.56,65.7,172.39,74.41,72.94,46.27,76.32,21.31,171.92,26.21,34.55,25.26,72.4,521.94,284.7,144.07,48.12,287.4,6.35,116.68,86.41,77.58,22.62,31.36,111.51,89.46,33.05,187.18,310.17,909.19,217.71,165.8,141.13,219.51,29.84,55.48,60.36,34.88,10.52,39.67,40.47,41.98,160.16,32.15,316.6,299.1,52.5,170.12,32.65,36.11,55.42,27.34,89.48,92.42,90.1,42.04,7.44,28.41,26.37,34.89
2012-03-20,58.26,14.5,33.41,17.38,19.37,18.59,80.21,9.09,14.2,11.4,7.22,53.56,527.99,40.36,42.21,96.87,7.2,123.58,80.29,220.55,41.19,127.31,262.08,16.04,181.53,85.8,64.64,47.1,438.46,5.25,198.52,143.07,150.13,128.1,117.38,86.29,77.74,87.61,82.89,40.49,20.37,122.11,36.05,54.65,106.13,24.52,68.52,16.53,7.1,105.16,325.89,71.68,36.06,108.46,150.11,293.05,15.28,323.82,102.96,70.32,51.83,9.92,131.25,57.11,33.77,20.51,36.72,46.9,64.82,66.06,355.57,142.23,36.13,68.96,24.32,144.34,145.18,42.65,38.3,55.17,53.63,257.8,1002.71,20.37,131.69,99.14,347.86,312.21,84.04,104.38,50.93,249.54,46.71,17.57,44.05,20.51,23.98,1333.18,341.54,53.99,55.16,155.04,149.32,104.54,131.55,491.65,318.74,225.48,25.13,110.77,569.62,54.12,108.72,85.83,24.7,86.82,66.44,182.11,52.44,92.7,54.86,37.02,61.81,351.83,467.74,49.01,135.53,14.39,107.88,90.74,41.84,16.32,29.08,8.93,12.89,2.67,27.94,10.25,7.3,48.12,3.56,6.78,6.3,7.59,6.57,27.5,11.35,10.72,4.15,4.48,18.37,27.42,22.15,7.47,3.7,4.69,14.04,19.07,3.01,11.41,2.85,27.74,9.66,6.89,4.68,13.25,5.7,9.19,30.56,5.45,18.35,3.62,10.0,11.47,9.07,4.9,844.16,848.39,61.7,174.8,83.54,85.32,290.77,150.99,14.96,299.7,153.09,215.93,191.34,5.61,474.57,108.52,56.27,168.66,209.04,413.38,180.01,483.14,91.25,511.82,106.83,58.79,941.78,71.95,26.0,27.51,21.68,127.7,991.4,35.13,112.57,105.52,25.05,31.43,8.8,14.94,62.95,175.27,72.6,70.41,47.36,75.71,20.57,166.76,26.05,33.69,25.1,71.92,515.0,283.58,138.74,47.0,288.4,6.32,11.38,84.37,75.42,22.67,30.89,108.22,88.71,32.05,181.5,296.41,884.89,211.01,161.42,135.55,213.89,28.73,53.76,58.92,34.17,10.36,40.22,39.0,41.57,159.8,31.23,311.66,294.42,51.2,167.8,32.38,35.2,56.36,25.49,87.3,88.64,86.96,40.98,7.15,27.25,25.97,34.28
2012-03-21,58.02,14.5,33.2,17.17,18.8,18.6,80.21,9.12,14.06,11.3,7.25,52.99,527.99,40.29,42.38,96.16,7.2,126.27,81.39,224.6,41.75,126.58,263.66,16.04,184.65,86.31,65.8,47.9,432.08,5.29,196.99,146.33,145.69,124.62,116.43,87.38,76.83,90.77,79.95,40.77,20.89,121.47,36.32,55.73,106.04,24.64,68.21,16.99,7.09,105.26,321.82,71.71,35.89,106.5,148.95,293.05,15.25,325.7,100.63,70.8,52.12,89.04,135.41,56.89,34.38,20.57,36.73,47.3,65.14,68.53,349.28,140.67,35.99,75.59,59.72,145.86,150.22,41.85,38.97,56.39,56.19,258.68,990.38,20.33,129.58,101.08,352.16,326.09,83.17,103.87,50.99,249.32,48.94,17.45,44.08,20.51,24.11,1349.99,337.71,53.92,56.11,151.49,138.8,103.83,132.11,492.21,319.05,223.16,25.13,110.65,567.42,54.05,108.02,86.32,25.25,84.59,66.96,180.07,54.09,91.84,52.52,37.63,61.38,354.53,23.02,48.6,134.69,14.39,108.8,92.75,43.34,16.37,29.74,9.0,12.95,2.66,28.21,10.44,7.39,49.33,3.54,6.77,6.26,7.68,6.51,27.52,11.73,10.72,4.09,4.48,18.37,27.5,22.43,7.49,3.71,4.68,13.89,18.47,3.01,11.3,2.92,27.18,9.73,7.04,4.66,13.27,5.85,9.25,30.29,5.47,19.58,3.61,10.03,11.57,8.92,4.92,845.8,849.38,62.6,176.49,83.31,84.17,291.43,150.0,15.12,308.11,152.96,214.88,188.07,5.66,469.31,109.03,56.74,167.5,211.84,408.61,179.53,481.09,90.31,501.93,106.53,58.87,930.29,72.63,294.65,27.34,22.11,130.06,991.86,34.91,16.03,103.81,25.05,31.97,8.8,14.85,62.62,176.77,72.26,68.68,47.2,78.66,20.26,169.29,25.8,34.78,25.32,71.68,508.2,281.4,136.42,47.87,282.89,6.36,118.49,85.57,78.47,22.53,32.07,111.81,90.06,31.63,178.73,290.77,875.17,209.15,160.1,132.49,209.69,30.35,54.41,59.96,36.1,10.36,40.22,40.53,41.8,158.0,31.23,304.8,292.2,50.6,170.38,35.58,35.45,56.16,24.63,85.52,88.72,84.11,40.62,7.23,27.0,26.33,33.65
2012-03-22,58.26,14.46,33.2,17.01,18.64,18.74,81.07,9.09,13.99,11.21,7.28,53.52,528.75,40.46,41.6,97.13,7.3,119.63,79.72,227.52,42.08,127.31,262.71,16.04,182.9,86.77,66.33,49.1,408.44,5.29,197.23,146.66,144.73,123.51,116.81,91.07,77.01,87.37,7.09,40.83,21.03,120.38,36.05,55.61,105.34,25.07,67.72,16.69,7.15,103.79,318.54,68.5,36.47,104.46,153.73,295.05,15.16,328.21,100.78,69.84,53.19,86.8,133.65,56.09,33.7,20.63,35.95,47.63,65.88,67.31,344.31,139.98,35.72,75.68,57.34,147.44,147.23,41.19,38.61,55.46,55.4,263.27,991.55,20.53,128.81,101.12,354.06,309.19,81.51,104.21,51.17,251.37,48.59,17.45,42.9,20.54,23.91,1328.98,338.06,53.41,56.07,153.2,138.64,103.91,131.13,482.05,317.21,217.83,145.97,109.74,567.42,52.82,109.13,86.48,25.0,84.47,66.86,181.74,53.26,91.3,52.91,7.3,61.33,357.91,458.85,48.79,134.49,14.34,109.45,91.4,42.85,16.23,29.62,9.01,13.12,2.66,28.02,10.24,7.42,49.26,3.58,6.78,6.24,7.6,6.49,27.89,11.55,10.77,4.08,4.5,18.12,27.34,22.2,7.58,3.81,4.74,13.98,18.1,3.03,11.25,2.92,26.8,9.73,4.43,4.68,13.15,5.79,9.13,29.81,5.46,18.92,3.61,10.04,11.93,8.94,5.05,850.7,854.33,61.59,174.65,84.56,85.82,291.59,150.33,14.78,302.7,151.4,209.96,188.07,5.78,466.92,108.68,56.97,169.59,209.76,403.11,179.17,482.8,90.5,500.01,105.15,59.06,938.96,72.74,290.06,27.22,21.81,127.45,999.69,35.35,111.09,103.83,24.94,32.64,8.99,15.07,62.29,168.01,72.43,68.5,47.78,13.8,20.38,162.27,25.18,34.45,25.1,70.01,503.89,284.73,136.11,47.3,282.15,6.29,116.01,84.61,76.94,22.98,32.51,110.31,89.11,31.99,178.18,291.22,863.02,209.3,159.5,133.93,211.26,29.54,54.5,60.04,35.89,10.41,41.13,39.6,41.98,157.1,30.91,311.4,295.38,50.92,174.1,34.51,35.35,55.08,24.08,86.1,88.16,84.37,40.56,7.21,27.16,26.97,33.65
2012-03-23,57.9,14.34,33.15,17.24,18.57,18.52,81.44,9.01,13.69,11.18,7.17,53.15,515.36,40.46,40.87,95.81,7.2,116.66,77.25,220.83,41.3,124.38,256.41,16.04,183.29,85.17,64.12,48.18,411.14,5.23,194.28,140.99,145.37,119.65,114.73,87.73,74.55,85.84,79.08,39.33,20.51,116.91,35.54,54.05,105.15,24.34,66.27,16.35,7.03,98.09,310.53,69.16,35.91,103.37,152.28,292.84,14.94,322.77,98.99,67.3,52.41,84.8,131.18,55.22,33.29,20.19,35.35,46.65,64.19,65.01,341.21,137.72,34.54,76.74,56.02,143.48,143.99,40.8,38.26,54.07,54.03,256.49,1022.57,20.27,128.22,99.47,343.06,305.9,79.77,101.66,50.42,245.79,48.08,17.07,42.66,20.35,23.45,1288.37,337.71,52.13,55.5,150.44,136.33,102.41,128.49,473.3,313.53,213.45,139.2,107.42,558.62,52.05,105.9,83.89,24.3,82.96,65.6,180.26,51.89,90.2,52.13,37.07,60.03,347.79,459.05,47.7,128.84,14.27,107.23,89.74,41.51,16.17,28.88,9.03,12.95,2.63,27.83,10.3,7.32,47.57,3.52,6.69,6.27,7.4,6.45,27.83,10.87,10.7,4.02,4.47,17.85,26.6,21.5,7.44,3.74,4.65,13.97,18.28,3.02,11.24,2.9,26.7,9.64,6.87,4.54,13.0,5.73,9.06,29.92,5.45,18.94,3.58,9.74,11.95,8.57,4.95,840.9,843.43,59.67,168.35,82.86,83.8,281.04,145.39,14.12,294.3,147.63,205.17,184.81,5.68,454.48,106.31,55.85,168.2,202.61,397.51,174.01,474.58,13.38,499.05,102.4,58.48,927.67,72.22,282.19,27.16,21.76,126.32,991.4,35.35,108.84,101.6,24.78,31.14,8.89,14.81,15.13,166.37,71.83,68.57,47.93,72.7,19.96,156.15,25.04,33.69,24.94,68.81,504.59,282.52,133.79,46.82,280.67,6.15,111.81,81.89,73.93,22.33,31.21,106.13,87.71,31.75,178.97,283.78,841.15,204.09,159.08,130.33,209.33,28.25,53.39,59.0,35.12,10.36,40.8,38.29,41.35,153.86,30.37,316.34,290.85,50.18,170.8,32.96,34.95,53.78,23.77,87.1,88.5,82.96,39.62,7.1,25.9,26.0,32.94
2012-03-26,58.32,14.3,33.25,16.8,18.51,18.76,6.3,9.02,13.59,11.2,7.11,53.15,520.71,40.59,40.74,95.11,7.19,118.28,77.4,224.69,40.25,126.82,257.04,16.04,181.14,84.43,63.38,47.26,402.54,5.14,194.75,143.28,144.42,116.44,112.36,85.2,74.18,86.54,78.43,38.92,21.3,117.55,36.51,53.55,104.06,23.79,65.83,16.39,6.92,9.23,319.33,69.04,35.79,105.03,150.76,294.63,15.0,321.94,98.84,66.93,51.53,84.88,131.44,54.85,33.67,19.77,35.44,46.94,63.77,64.92,347.29,137.37,34.04,78.56,56.5,143.62,146.29,41.08,38.22,54.45,12.08,262.18,1037.36,19.93,125.19,98.67,341.76,299.46,11.4,99.79,50.42,246.7,47.14,16.97,42.83,20.38,23.32,1293.97,334.93,51.94,53.72,147.28,137.79,100.44,128.63,481.49,311.69,214.41,140.96,105.4,554.22,51.2,108.82,83.08,23.97,83.09,65.38,180.07,51.62,90.78,52.2,36.31,59.7,347.79,465.92,47.05,129.47,14.23,110.42,90.34,41.69,16.14,28.9,8.98,12.95,2.62,28.11,10.19,7.41,47.19,3.5,6.64,6.31,7.34,6.42,28.15,11.33,10.77,4.17,4.46,17.53,26.22,21.45,7.44,3.72,4.61,13.67,18.08,3.03,11.25,2.92,27.44,9.63,6.86,4.5,13.0,5.66,9.17,29.8,5.45,18.7,3.57,9.63,11.61,8.53,4.98,842.53,833.52,58.76,164.82,81.5,81.94,275.76,140.77,14.18,296.7,145.03,201.66,185.06,5.63,459.74,106.12,56.08,168.66,203.96,402.47,171.98,476.97,87.17,501.93,101.79,58.48,947.82,71.54,283.84,26.99,22.95,128.26,1006.59,34.52,106.94,99.28,24.89,30.85,8.8,14.77,62.91,165.07,71.83,66.54,47.46,72.88,19.8,155.04,25.33,33.79,24.89,69.53,520.55,271.85,134.64,47.07,282.52,6.11,111.14,81.77,75.14,21.97,30.89,106.25,88.31,31.87,178.73,283.66,871.93,204.31,160.7,130.96,213.53,28.49,52.41,59.16,34.27,10.44,40.8,38.37,40.27,153.44,30.43,326.58,289.2,52.2,168.96,32.79,34.9,54.26,23.19,43.0,89.3,81.07,39.34,7.08,26.19,26.47,32.74
2012-03-27,58.26,14.34,33.27,16.59,18.46,18.82,81.56,9.07,13.55,11.21,7.05,53.31,516.5,40.39,40.65,95.37,7.2,119.45,77.4,231.0,39.52,124.55,256.41,16.04,179.57,84.83,62.54,46.66,436.01,5.09,198.29,143.22,144.1,123.2,115.39,85.52,73.18,84.63,78.54,38.65,22.32,113.26,36.36,53.73,103.07,23.67,65.8,16.35,6.84,96.41,319.33,71.02,35.69,104.05,153.8,288.85,14.94,311.07,97.68,67.66,50.75,84.32,130.47,56.46,33.99,19.63,35.87,47.06,62.93,64.46,349.17,137.2,34.36,78.38,56.66,146.38,145.1,41.76,38.26,54.68,53.59,256.27,973.64,19.8,118.0,99.51,349.86,308.79,78.98,98.44,51.29,247.49,46.79,17.0,43.01,20.32,23.14,1310.78,333.53,51.49,55.42,145.18,141.67,98.86,128.63,483.18,312.0,212.63,135.17,105.22,554.22,51.36,104.74,82.59,23.82,83.63,65.07,179.33,52.17,89.48,52.0,35.39,59.14,346.44,460.26,47.61,131.35,14.27,113.82,88.99,41.32,16.21,28.82,8.98,12.94,2.61,28.17,10.31,7.41,46.91,3.45,6.51,6.18,7.36,6.42,28.13,11.28,10.65,4.1,4.5,17.44,26.06,21.65,7.34,3.77,4.59,13.58,17.47,3.02,11.23,2.95,27.28,9.68,6.93,4.46,12.87,5.68,9.14,29.73,5.49,18.68,3.58,9.64,11.37,8.57,4.96,844.16,833.52,58.86,164.97,81.05,79.88,276.26,140.11,13.99,295.8,143.73,203.29,184.31,5.61,455.43,105.74,56.9,169.82,204.37,400.72,171.38,477.32,81.89,495.31,103.01,58.79,890.61,72.22,284.07,27.34,22.97,128.82,997.39,33.69,107.01,93.4,24.89,30.81,8.85,14.8,15.28,166.99,72.43,66.27,47.78,72.51,19.7,156.45,25.61,34.21,24.83,70.49,487.24,271.57,17.37,47.28,280.6,6.14,110.95,81.29,76.06,21.86,30.94,106.13,88.16,31.73,180.71,279.26,865.45,201.6,152.96,134.02,212.93,28.88,52.78,58.92,34.31,10.45,41.17,38.68,40.14,154.82,30.15,307.8,288.03,51.88,166.0,33.0,36.15,53.32,23.06,87.54,84.94,81.62,39.24,7.08,26.09,26.92,32.23
2012-03-28,57.36,13.88,32.9,15.53,18.28,18.4,80.09,8.94,13.05,10.95,6.84,52.38,500.05,39.63,38.92,95.37,6.95,112.11,73.5,222.15,37.63,120.48,244.13,16.04,170.78,83.92,58.02,45.14,419.43,4.84,190.39,138.14,143.62,125.99,113.5,81.01,72.08,80.16,76.26,36.94,23.02,111.16,35.81,50.97,99.02,23.0,63.39,15.85,6.59,89.55,311.84,67.48,34.39,100.35,149.53,277.6,14.27,302.29,96.54,64.88,49.1,78.64,124.03,55.22,32.24,19.25,34.02,46.33,62.3,62.13,344.53,130.26,33.0,72.62,52.28,144.27,139.47,40.74,37.11,51.78,48.81,246.63,973.17,19.21,117.17,95.63,344.56,303.42,79.3,96.06,49.73,234.63,43.71,16.23,41.6,20.09,22.8,1251.96,326.23,49.51,50.94,138.47,138.69,92.86,123.34,465.12,304.33,200.88,130.57,104.49,545.42,48.36,102.76,79.18,22.24,79.71,62.65,175.43,48.6,88.7,49.99,33.91,57.62,330.91,450.77,45.02,134.07,14.06,109.93,81.78,39.3,15.84,27.6,8.87,12.7,2.56,27.41,10.07,7.0,44.33,3.27,6.24,5.88,7.03,6.16,27.35,10.76,10.44,3.98,4.38,16.62,24.72,19.88,6.81,3.63,4.48,13.34,17.39,2.97,11.07,2.84,26.48,9.38,6.71,4.24,12.63,5.51,8.56,30.09,5.49,17.26,3.56,9.37,11.29,8.2,4.83,828.37,831.54,55.23,157.13,77.89,80.95,269.66,136.81,13.45,280.78,134.76,197.91,184.06,5.33,442.04,101.96,55.76,167.73,196.7,390.45,165.14,465.33,80.44,480.53,97.66,56.83,865.23,70.66,270.68,26.82,21.65,123.64,957.34,31.63,103.15,95.45,24.17,30.03,8.48,14.72,61.31,158.43,68.31,65.34,46.84,69.13,19.17,149.84,24.97,6.21,23.97,67.62,477.52,264.37,130.24,45.23,273.28,5.92,104.36,77.49,70.0,21.3,29.37,100.39,83.57,31.26,175.97,268.55,827.38,195.97,146.9,127.27,202.24,27.29,50.01,55.16,33.01,10.13,41.63,36.97,38.21,152.78,28.79,307.8,277.14,49.9,157.8,30.8,35.17,50.18,22.93,85.5,80.7,74.86,37.28,6.79,24.7,26.25,30.89
