Date,600000.SS,600008.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600048.SS,600050.SS,600058.SS,600060.SS,600062.SS,600066.SS,600068.SS,600079.SS,600085.SS,600089.SS,600096.SS,600100.SS,600104.SS,600108.SS,600109.SS,600111.SS,600115.SS,600118.SS,600123.SS,600143.SS,600150.SS,600153.SS,600157.SS,600160.SS,600166.SS,600170.SS,600177.SS,600188.SS,600196.SS,600208.SS,600216.SS,600219.SS,600221.SS,600252.SS,600256.SS,600259.SS,600266.SS,600267.SS,600271.SS,600276.SS,600309.SS,600315.SS,600316.SS,600332.SS,600340.SS,600348.SS,600352.SS,600362.SS,600369.SS,600372.SS,600376.SS,600383.SS,600395.SS,600403.SS,600406.SS,600415.SS,600436.SS,600489.SS,600497.SS,600498.SS,600516.SS,600518.SS,600519.SS,600528.SS,600535.SS,600546.SS,600547.SS,600549.SS,600582.SS,600583.SS,600585.SS,600588.SS,600597.SS,600598.SS,600600.SS,600637.SS,600642.SS,600648.SS,600649.SS,600655.SS,600660.SS,600663.SS,600664.SS,600674.SS,600688.SS,600690.SS,600694.SS,600703.SS,600705.SS,600718.SS,600739.SS,600741.SS,600783.SS,600795.SS,600804.SS,600809.SS,600811.SS,600827.SS,600832.SS,600837.SS,600839.SS,600859.SS,600863.SS,600873.SS,600875.SS,600886.SS,600887.SS,600893.SS,600895.SS,600900.SS,600970.SS,600971.SS,600997.SS,600999.SS,601001.SS,601006.SS,601009.SS,601018.SS,601088.SS,601098.SS,601099.SS,601101.SS,601106.SS,601111.SS,601117.SS,601118.SS,601139.SS,601158.SS,601166.SS,601168.SS,601169.SS,601186.SS,601231.SS,601238.SS,601258.SS,601766.SS,601800.SS,601808.SS,601818.SS,601857.SS,601866.SS,601888.SS,601898.SS,601899.SS,601901.SS,601918.SS,601928.SS,601933.SS,601939.SS,601958.SS,601988.SS,601989.SS,601991.SS,601992.SS,601998.SS,603000.SS,603993.SS,000001.SZ,000002.SZ,000009.SZ,000012.SZ,000024.SZ,000039.SZ,000046.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000156.SZ,000157.SZ,000338.SZ,000400.SZ,000401.SZ,000402.SZ,000423.SZ,000425.SZ,000528.SZ,000536.SZ,000538.SZ,000562.SZ,000568.SZ,000581.SZ,000596.SZ,000598.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000656.SZ,000686.SZ,000703.SZ,000709.SZ,000718.SZ,000725.SZ,000728.SZ,000729.SZ,000750.SZ,000758.SZ,000768.SZ,000776.SZ,000778.SZ,000783.SZ,000792.SZ,000793.SZ,000800.SZ,000826.SZ,000831.SZ,000839.SZ,000858.SZ,000869.SZ,000876.SZ,000878.SZ,000895.SZ,000933.SZ,000937.SZ,000960.SZ,000961.SZ,000963.SZ,000970.SZ,000983.SZ,000999.SZ,002001.SZ,002007.SZ,002024.SZ,002038.SZ,002051.SZ,002065.SZ,002069.SZ,002081.SZ,002106.SZ,002129.SZ,002142.SZ,002146.SZ,002155.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002269.SZ,002294.SZ,002299.SZ,002304.SZ,002310.SZ,002344.SZ,002353.SZ,002375.SZ,002385.SZ,002399.SZ,002415.SZ,002422.SZ,002431.SZ,002450.SZ,002456.SZ,002500.SZ,002570.SZ,002594.SZ,002603.SZ,002653.SZ,002673.SZ
2013-10-22,68.21,24.7,39.67,10.86,21.11,17.83,123.95,5.9,8.56,4.62,9.77,4.64,57.81,319.4,39.97,108.13,5.56,13.56,61.41,101.15,307.47,21.83,223.11,187.37,419.87,21.2,171.17,88.37,104.0,51.54,333.77,4.02,260.49,93.37,106.15,60.5,74.27,123.63,41.7,65.71,32.18,116.73,29.15,203.28,21.73,65.98,12.93,6.56,14.41,411.48,44.21,30.06,112.76,155.83,429.12,422.27,228.77,68.34,48.36,169.3,66.8,93.95,22.25,19.35,53.67,37.99,67.01,37.88,49.58,322.83,137.2,172.85,100.09,90.42,54.56,47.68,422.91,751.95,22.85,279.24,46.66,226.86,203.34,127.24,142.3,52.85,234.97,48.14,22.69,59.69,86.14,21.78,119.27,45.16,1350.41,365.9,75.02,46.7,93.31,7.65,231.34,150.68,193.07,95.47,238.9,519.02,338.99,123.78,574.02,149.42,64.25,91.19,76.81,130.22,236.5,60.4,74.99,36.19,30.65,33.72,137.4,1043.42,55.78,153.3,15.07,69.32,49.28,23.0,15.56,15.53,9.3,12.87,2.52,20.76,11.89,5.8,25.77,2.29,4.45,8.18,9.89,13.63,7.23,36.78,7.02,10.94,5.86,21.67,8.67,14.98,4.96,4.54,22.73,3.12,9.61,2.75,40.94,6.37,4.59,5.91,7.96,11.53,29.52,5.53,11.15,3.8,9.95,10.31,6.38,4.55,75.02,7.08,1033.64,969.28,67.1,177.11,100.46,267.19,164.52,216.73,213.74,212.76,211.78,6.53,40.26,318.1,82.23,170.38,29.58,150.56,430.08,103.11,54.16,49.97,1090.96,73.11,547.15,92.36,55.83,177.85,278.87,71.42,12.56,69.4,1373.91,19.58,112.29,41.24,18.95,28.29,10.18,14.07,63.61,91.36,13.02,82.21,60.93,41.28,22.47,88.48,173.46,33.9,178.32,94.21,63.24,278.22,130.89,103.96,26.46,391.92,63.86,43.49,36.12,19.63,130.03,197.39,51.4,45.15,178.57,338.6,1038.79,437.05,64.08,29.88,103.1,259.96,47.27,51.26,10.22,52.82,9.73,44.28,153.0,685.71,422.56,27.03,236.15,21.83,114.17,447.82,88.88,385.04,88.89,63.12,22.4,205.1,97.1,82.13,122.43,186.38,6.71,67.93,41.7,43.86,59.27,13.46
2013-10-23,68.75,24.15,39.35,10.77,20.23,17.93,124.81,5.92,8.51,4.49,9.72,4.62,57.77,314.04,40.17,108.13,5.48,13.56,59.36,101.19,309.16,21.22,223.03,184.12,397.51,20.86,165.31,86.66,95.17,51.5,340.41,3.9,251.79,93.66,101.15,59.98,73.09,121.47,40.93,64.95,31.83,114.17,28.91,193.6,20.94,65.0,12.51,6.61,160.93,414.67,45.76,30.03,109.8,150.98,433.06,412.45,223.98,67.21,46.3,161.73,66.61,93.15,22.22,19.39,51.14,37.75,66.7,37.85,51.73,318.2,129.74,171.85,100.09,90.75,52.9,47.15,414.37,753.21,23.31,275.09,46.44,227.86,205.28,123.97,136.53,51.89,216.24,43.65,21.13,58.46,86.47,21.16,123.12,42.22,1302.8,373.21,75.91,45.87,93.71,7.56,226.73,146.45,183.29,91.91,221.91,500.11,340.21,116.45,580.62,141.51,63.88,88.76,70.48,117.7,237.05,59.3,68.67,36.0,29.58,33.08,137.78,1001.2,54.35,148.49,14.86,67.63,48.72,22.82,15.38,15.33,9.31,12.95,2.5,20.54,11.4,5.71,25.64,2.25,4.42,8.07,8.93,13.42,7.06,37.43,6.99,11.04,5.77,20.54,8.49,14.55,4.98,4.51,21.6,3.12,9.52,2.67,41.93,6.32,4.59,5.91,7.89,11.49,27.56,5.53,11.09,3.8,9.76,10.21,6.52,4.58,75.27,7.16,1079.81,968.29,65.01,169.42,104.22,260.1,165.18,215.53,198.06,199.31,212.1,6.28,40.28,309.97,81.81,162.67,29.58,149.63,418.34,100.47,53.09,49.19,1071.09,72.87,548.97,93.38,56.19,178.79,275.66,68.84,12.64,69.33,1367.92,19.23,112.92,40.26,18.9,27.81,9.91,14.01,60.98,92.12,103.75,82.21,60.74,40.91,22.54,87.33,174.44,33.28,170.29,98.6,60.69,276.56,128.87,98.4,26.13,380.39,62.91,43.69,36.4,19.87,127.8,207.54,51.75,45.34,180.31,319.54,953.74,437.48,62.79,29.88,100.58,265.99,45.89,48.56,10.33,52.74,9.73,41.06,146.08,684.43,422.89,27.3,236.04,21.43,113.4,434.18,85.6,382.76,86.73,59.04,22.4,205.02,96.5,79.6,120.17,176.22,6.66,62.98,41.51,42.09,57.59,13.58
2013-10-24,68.51,23.61,39.02,10.7,20.1,17.93,122.85,5.84,8.45,4.5,9.65,4.56,56.84,305.62,39.97,106.33,5.6,13.56,59.92,102.76,308.49,21.05,218.97,184.36,400.02,20.59,165.7,90.82,92.65,50.42,332.55,3.86,250.21,90.61,101.46,59.11,72.91,117.85,40.98,64.52,31.44,113.99,27.93,199.03,20.69,63.18,12.35,6.59,158.61,401.91,44.92,30.96,109.74,153.88,419.58,419.97,212.47,66.81,47.58,164.37,64.85,94.09,21.95,19.07,51.0,39.82,65.96,37.05,47.85,322.37,129.57,171.68,98.91,89.23,53.14,46.14,411.96,753.3,23.08,275.96,45.57,225.76,202.87,123.48,138.4,50.48,210.23,43.23,20.74,58.08,86.14,21.0,123.47,41.64,1281.79,372.87,74.42,46.0,92.06,7.52,228.97,146.75,175.16,91.04,224.98,495.88,357.7,110.53,576.22,142.89,62.9,86.32,69.16,119.27,232.6,59.85,67.09,36.1,29.02,32.42,135.51,974.34,53.08,147.03,14.77,67.76,47.42,22.42,15.3,14.91,9.26,12.96,2.49,20.13,11.51,5.64,24.8,2.23,4.4,8.04,8.67,13.24,6.89,37.3,6.9,11.01,5.7,20.39,8.64,15.4,5.07,4.5,21.33,3.1,9.41,2.64,42.1,6.22,4.55,5.91,7.77,11.45,27.2,5.49,10.95,3.77,9.81,10.15,6.97,4.52,74.48,7.0,1116.4,957.39,64.15,170.04,103.93,260.26,164.52,212.23,199.93,196.03,217.33,6.3,40.26,299.44,82.19,160.74,28.21,149.63,419.16,98.79,52.53,48.39,1071.19,71.62,555.82,92.07,55.33,170.02,272.91,69.58,12.4,68.34,1405.2,18.77,111.02,39.86,18.84,27.37,9.95,13.83,60.24,90.07,103.75,82.64,59.82,40.97,21.82,86.99,165.39,34.71,165.15,97.71,60.61,274.2,127.65,97.01,25.8,378.32,60.71,43.05,35.42,19.27,124.86,205.15,50.35,45.74,180.39,319.2,935.11,431.58,61.57,29.88,102.2,256.77,44.57,48.73,10.36,52.53,9.73,41.51,148.64,677.23,415.22,26.21,240.47,21.31,111.6,429.15,84.48,375.84,88.53,59.04,22.4,202.06,96.62,79.83,119.6,178.98,6.61,63.38,40.68,41.97,56.89,13.18
2013-10-25,69.05,23.76,37.65,10.56,19.84,18.13,123.71,5.48,8.36,4.45,9.57,4.47,56.07,302.18,39.9,106.33,5.46,13.56,59.92,98.82,306.45,20.55,214.02,179.72,400.97,20.16,158.08,88.77,93.49,50.02,321.86,3.77,244.48,88.55,97.67,57.99,71.72,116.04,40.48,63.54,30.45,108.7,27.55,186.09,20.57,62.57,12.27,6.44,155.66,410.42,43.31,30.49,109.56,152.72,413.35,414.54,213.59,66.49,46.38,164.8,64.2,90.96,21.6,18.81,50.55,38.06,65.96,36.58,46.54,312.4,124.71,164.6,97.42,87.05,52.19,44.87,398.17,720.84,22.58,268.16,45.64,222.06,199.18,118.57,134.33,49.34,196.15,41.42,20.76,57.28,82.32,20.93,111.26,40.33,1250.98,362.08,67.78,45.04,90.42,7.41,215.95,153.5,174.92,86.56,209.1,497.29,351.25,110.35,567.42,135.52,60.5,87.3,67.53,111.8,230.0,63.69,65.53,37.07,29.17,31.99,136.27,931.31,51.77,137.41,14.77,66.21,46.82,22.02,15.23,14.61,9.21,13.03,2.45,19.94,10.99,5.62,24.19,2.22,4.33,7.72,8.62,12.91,6.86,38.23,6.74,11.07,5.63,20.92,8.39,14.78,4.91,4.44,21.47,3.1,9.32,2.56,39.75,6.12,4.46,5.91,7.66,11.08,26.96,5.46,10.65,3.76,9.44,9.87,6.67,4.54,72.23,6.78,1153.86,951.45,62.13,166.66,104.09,252.51,162.87,206.52,195.48,190.18,211.45,6.45,38.2,302.31,81.35,160.22,27.83,148.0,416.23,97.11,52.03,48.56,1051.04,71.7,542.12,90.53,53.53,175.98,267.57,66.31,12.24,67.34,1420.39,18.51,111.02,40.22,18.68,27.13,9.91,13.67,59.58,89.77,99.35,79.04,59.45,41.23,22.03,85.99,12.2,33.74,160.81,95.35,59.65,268.92,124.48,93.61,25.59,369.6,58.9,42.21,34.41,18.94,124.38,198.58,49.56,43.95,173.76,311.75,883.27,412.33,55.74,29.88,99.68,246.17,43.4,43.87,10.54,52.11,9.73,41.15,144.09,648.11,396.32,25.73,231.43,20.85,108.1,430.95,84.96,361.8,84.0,58.68,22.4,195.42,94.2,76.34,119.41,176.7,6.62,61.73,40.95,40.99,57.48,13.0
2013-10-28,69.53,23.32,38.05,10.63,19.97,18.19,122.48,5.55,8.39,4.49,9.58,4.49,56.35,304.86,39.93,103.91,5.45,13.56,58.28,100.96,296.29,20.88,212.72,177.69,417.35,20.02,158.08,88.37,97.38,49.9,314.0,3.76,251.2,83.61,98.58,58.66,71.63,113.7,40.21,62.67,30.54,109.7,27.03,186.88,20.88,62.67,12.35,6.44,148.91,425.3,43.3,29.61,107.87,148.16,414.11,415.37,201.05,66.85,45.78,169.15,62.32,89.51,21.59,18.65,51.48,37.2,65.75,35.28,46.87,301.96,124.54,157.2,96.73,85.21,51.42,44.45,400.79,708.0,22.39,258.81,44.62,222.16,196.43,119.06,138.4,48.68,195.88,40.49,22.51,59.47,81.01,21.06,110.84,40.78,1267.79,362.77,68.71,44.85,91.2,7.59,226.87,150.83,177.76,89.97,209.38,506.32,344.51,111.39,576.22,133.37,59.45,89.73,68.86,110.12,231.67,71.37,66.39,36.1,29.88,31.91,138.54,915.76,52.83,141.18,14.88,65.76,45.67,21.38,14.95,14.23,9.4,13.05,2.46,19.99,11.12,5.68,23.58,2.26,4.33,7.64,9.07,13.12,6.83,37.88,6.71,11.08,5.61,20.54,8.31,14.98,5.04,4.43,22.97,3.12,9.36,2.6,38.23,6.03,4.44,5.91,7.56,11.12,28.42,5.46,10.47,3.76,9.47,9.99,6.4,4.54,75.73,6.77,1127.72,934.6,62.99,166.04,100.75,250.7,164.52,206.82,204.61,191.82,202.96,6.65,39.66,318.58,78.43,156.51,28.15,146.84,422.1,99.03,52.47,48.89,971.87,71.78,519.36,88.39,51.8,175.35,266.95,65.27,12.08,67.46,1455.84,18.54,111.02,42.31,18.62,26.74,10.04,13.63,60.24,88.86,96.45,80.58,59.18,41.75,21.99,86.06,12.2,31.88,161.01,94.57,59.89,252.54,121.07,95.54,25.62,373.44,58.23,40.45,34.6,18.18,125.03,195.0,48.21,43.56,177.63,311.75,10.49,400.61,55.41,29.88,108.74,241.85,44.29,43.84,10.73,50.62,9.73,41.78,151.07,687.79,401.72,25.95,221.52,21.39,105.14,414.79,82.56,382.65,82.11,61.68,22.4,200.86,95.62,74.72,118.11,177.1,6.63,55.69,39.45,39.87,58.35,12.93
2013-10-29,71.51,22.54,37.49,10.42,20.26,18.74,125.8,5.79,8.35,4.63,9.68,4.46,57.65,299.12,40.83,103.38,5.41,13.56,56.94,100.15,280.53,20.55,208.5,172.4,405.69,19.6,151.24,88.31,99.16,50.42,311.92,3.76,244.48,82.2,95.55,57.27,71.54,111.17,39.65,61.15,29.55,105.87,26.81,186.19,20.63,61.08,12.13,6.38,145.33,431.68,42.85,29.28,99.36,145.04,409.91,408.06,204.68,65.44,44.6,167.51,61.6,89.43,21.48,19.43,50.1,37.14,64.91,34.71,48.13,290.83,121.76,156.72,95.55,87.05,50.27,42.01,391.6,702.56,21.86,259.49,43.3,217.56,194.48,121.84,136.36,50.6,188.91,42.02,24.1,59.17,84.18,21.16,108.04,39.29,1245.38,358.25,67.45,43.95,92.77,7.7,221.6,147.61,170.82,90.33,202.14,497.01,342.36,107.91,596.02,134.75,58.8,86.97,66.74,102.33,235.57,68.63,62.9,37.65,29.22,31.23,142.32,902.83,51.49,135.53,14.95,63.75,44.87,21.04,15.09,13.95,9.53,13.35,2.43,20.05,10.67,5.64,23.32,2.2,4.3,7.29,9.21,12.88,6.79,39.66,6.61,11.36,5.59,20.2,7.85,14.23,4.88,4.41,23.41,3.16,9.42,2.55,36.27,5.97,4.4,5.91,7.35,10.36,27.08,5.53,10.44,3.79,9.25,10.13,6.51,4.64,68.24,6.65,1213.97,946.49,59.73,162.51,101.12,246.41,165.51,204.12,198.29,187.37,200.68,6.35,38.55,309.49,76.82,149.73,28.34,146.84,411.82,96.63,50.89,48.39,1009.68,72.48,525.0,86.06,50.68,165.33,268.63,65.96,11.88,66.53,1474.71,17.03,111.94,45.66,18.46,26.6,10.14,13.63,58.76,89.84,94.25,77.15,59.96,39.35,22.92,84.88,12.2,30.97,162.16,97.54,56.63,249.91,119.86,92.99,25.36,368.86,57.56,39.97,33.96,17.78,126.6,189.77,47.56,43.51,174.31,307.69,968.32,407.88,53.26,29.88,108.38,235.47,43.0,42.66,10.85,49.16,9.73,41.64,153.5,661.55,402.26,25.41,225.15,21.93,106.13,399.24,81.64,387.7,80.91,60.52,22.4,194.62,93.7,73.11,115.33,171.58,6.65,51.91,38.08,41.17,57.78,12.83
2013-10-30,72.17,22.9,38.86,10.49,21.01,19.0,126.17,5.68,8.4,4.84,9.93,4.55,57.93,302.94,41.06,105.49,5.48,13.56,58.07,100.81,281.88,21.11,205.9,172.23,386.17,19.74,152.41,91.33,98.01,51.1,313.64,3.86,255.74,83.26,96.91,58.14,73.0,115.32,40.32,61.69,29.98,107.33,27.07,191.42,20.81,58.93,12.33,6.53,147.12,426.72,42.97,29.48,102.92,149.1,409.66,421.22,202.8,67.01,45.42,166.44,62.19,91.55,21.79,19.47,50.63,37.39,65.65,35.09,48.88,304.74,122.46,153.88,95.94,89.88,50.59,42.43,412.18,701.58,22.35,263.02,43.96,217.66,194.75,123.97,144.17,51.14,191.78,43.4,23.81,58.17,84.63,21.59,105.63,41.73,1270.59,368.69,66.72,44.34,95.74,7.85,224.5,151.89,169.56,91.8,207.99,527.48,353.71,109.25,624.61,134.75,58.74,87.78,67.83,103.38,236.87,67.81,62.88,39.8,30.5,31.69,157.09,936.57,53.61,135.74,15.19,64.33,45.42,21.26,15.18,14.13,9.7,13.4,2.48,20.18,10.97,5.73,23.55,2.23,4.38,7.38,9.05,13.06,6.86,39.85,6.67,11.41,5.75,20.84,8.27,14.75,5.27,4.53,23.61,3.17,9.59,2.59,36.1,6.07,4.41,5.91,7.48,10.53,28.56,5.54,10.52,3.8,9.47,10.51,6.6,4.78,68.55,6.74,1238.36,969.28,60.53,164.35,101.95,254.0,166.5,208.03,201.34,188.78,201.99,6.6,38.65,315.23,78.01,159.75,28.75,147.77,414.21,97.83,51.33,48.39,999.12,72.33,525.6,90.39,50.79,166.58,274.44,69.81,12.08,67.34,1558.02,17.17,112.57,45.88,18.62,27.47,10.23,13.87,60.16,90.0,94.78,78.27,60.19,39.61,23.73,85.54,12.2,31.45,165.4,97.3,57.5,250.19,120.6,95.46,25.72,370.41,58.42,40.37,34.47,17.86,131.89,189.17,48.11,44.39,175.81,311.3,996.67,414.64,52.7,29.88,105.74,238.43,43.4,44.76,10.85,48.58,9.73,41.64,153.87,661.71,397.94,24.81,222.9,22.29,105.96,407.37,81.72,394.72,83.25,64.32,22.4,194.62,93.7,75.57,112.78,176.26,6.7,50.98,39.3,41.62,58.4,12.95
2013-10-31,70.61,22.51,39.56,10.68,20.8,18.68,123.46,5.57,8.39,4.66,9.97,4.5,56.92,301.03,40.4,107.28,5.6,13.56,58.79,99.48,276.29,21.16,213.86,161.9,350.89,19.57,155.73,90.88,92.44,50.94,314.25,3.82,258.91,82.09,96.31,57.87,73.18,116.77,39.98,61.47,29.46,104.78,26.65,180.06,21.12,57.77,12.27,6.5,142.06,421.05,42.95,29.96,101.53,149.68,409.28,423.31,185.33,66.41,40.97,170.51,61.8,90.53,21.71,19.61,49.99,37.93,66.7,34.84,46.96,310.54,125.06,153.89,95.15,88.36,50.12,42.7,411.3,713.3,22.15,263.02,43.59,213.36,192.27,124.3,141.96,51.35,189.46,41.84,22.37,57.24,80.45,21.36,98.74,39.56,1257.98,368.69,66.36,43.51,92.38,7.65,217.79,151.64,168.21,87.93,200.61,506.32,347.27,108.7,622.41,126.69,60.74,89.24,65.0,102.01,234.08,62.04,59.91,38.72,31.0,32.3,154.44,844.25,52.73,130.72,15.02,64.85,45.27,21.07,14.97,13.97,9.69,13.08,2.46,20.12,10.96,5.64,23.32,2.27,4.35,7.33,8.93,13.34,6.76,38.59,6.67,10.99,5.67,20.43,8.64,14.43,5.25,4.51,23.18,3.14,9.65,2.55,36.49,6.07,4.4,5.91,7.38,10.28,28.24,5.54,10.49,3.8,9.31,10.35,6.59,4.69,64.45,6.73,1194.8,982.17,60.84,158.06,105.7,258.78,163.86,208.63,200.87,189.71,204.92,6.55,36.77,315.71,78.05,154.95,28.88,148.23,411.55,97.47,50.83,48.47,1009.48,8.22,531.64,88.23,55.41,167.21,267.72,68.32,12.0,66.59,1536.85,18.15,112.36,43.29,18.57,27.22,10.27,14.0,59.09,88.48,93.64,77.92,59.59,39.72,23.01,85.43,12.2,30.77,155.57,23.96,57.1,252.82,122.93,94.0,25.67,359.4,58.52,39.89,34.34,17.89,129.43,191.11,47.66,43.48,174.86,312.2,900.28,417.46,54.25,29.88,100.76,241.85,44.17,43.78,10.45,50.62,9.73,39.27,148.84,644.43,380.01,24.72,214.03,21.69,108.19,391.82,80.8,395.29,83.01,61.76,22.4,194.14,91.26,74.22,112.21,171.58,6.67,49.82,37.98,40.15,57.46,12.96
2013-11-01,71.15,22.85,39.81,3.92,20.85,18.82,126.04,5.69,8.41,4.66,10.0,4.56,57.44,300.65,41.06,109.29,5.55,13.56,59.3,100.77,281.38,21.5,214.02,161.82,354.36,19.68,155.73,92.08,89.18,51.3,329.23,3.85,255.94,82.62,95.85,58.5,74.0,115.5,40.43,61.26,29.72,105.6,26.89,180.06,21.18,58.19,12.31,6.47,145.01,387.73,45.47,30.16,102.14,148.08,416.65,418.51,193.75,66.41,40.44,172.65,62.45,90.74,21.95,20.23,49.62,38.42,68.49,34.93,47.33,316.34,121.59,155.63,95.35,90.31,49.79,42.64,407.8,713.63,22.09,261.35,44.32,211.66,197.7,123.81,141.96,51.41,183.85,41.62,21.63,58.07,78.87,21.32,100.75,39.61,1255.18,370.78,66.92,43.57,93.39,7.56,221.08,150.12,165.53,89.41,193.65,477.54,350.64,110.71,613.61,114.33,59.91,87.13,65.6,103.07,237.24,58.75,59.99,37.75,29.37,32.35,153.69,811.33,53.14,133.44,15.17,64.85,45.62,21.38,15.12,14.07,9.81,13.26,2.47,20.2,10.74,5.67,23.53,2.24,4.37,7.36,8.57,13.24,6.76,39.11,6.73,11.02,5.71,20.14,8.75,14.68,5.16,4.54,24.37,3.17,9.67,2.57,36.23,6.12,4.4,5.91,7.38,10.46,28.26,5.58,10.58,3.81,9.3,10.37,6.28,4.81,65.35,6.8,1192.19,1000.0,60.22,158.52,108.05,255.48,166.17,209.83,200.63,189.95,207.21,6.43,35.92,314.27,79.16,154.86,28.53,148.7,426.13,97.71,51.08,48.39,1013.42,8.22,528.42,88.26,18.13,164.07,265.89,71.88,12.08,67.28,1527.64,18.1,113.06,40.84,18.57,27.37,10.14,14.07,59.66,88.86,96.98,78.52,60.37,38.63,23.08,86.03,159.12,30.83,152.73,23.96,57.9,250.6,122.19,96.85,25.74,365.61,58.8,40.13,35.07,17.95,128.46,199.03,48.11,43.94,178.02,316.72,826.57,426.44,53.46,29.88,98.48,241.39,44.1,43.05,10.51,51.61,9.73,39.49,146.68,660.43,390.06,25.25,217.78,22.39,107.04,392.66,82.4,391.23,83.43,60.16,22.4,193.5,90.8,74.99,113.55,167.74,6.74,50.0,38.07,40.44,58.51,13.04
2013-11-04,70.43,23.32,39.58,3.92,20.88,18.66,125.67,5.66,8.41,4.67,9.98,4.55,57.12,299.88,40.63,108.02,5.53,13.56,58.69,100.72,283.07,21.44,203.3,163.28,366.01,19.68,158.47,94.87,90.86,51.58,329.48,3.81,255.74,82.09,96.31,58.6,73.82,118.21,40.82,61.47,29.51,106.24,26.75,178.48,21.24,57.53,12.29,6.44,147.86,402.97,45.49,30.59,99.42,152.14,399.61,424.57,194.55,66.49,38.99,170.22,62.12,92.56,21.9,20.07,50.04,38.48,68.59,34.87,45.09,314.95,121.24,148.22,95.05,89.23,50.89,42.7,416.12,719.02,22.15,258.81,44.03,211.46,197.9,122.99,151.47,50.93,186.04,42.12,22.03,57.36,78.7,21.36,100.03,40.55,1245.38,373.91,65.73,43.44,93.78,7.52,230.02,149.37,165.77,90.33,195.88,478.38,352.79,111.02,624.61,112.79,60.28,85.83,65.36,101.38,235.57,59.57,59.5,38.04,28.76,32.22,150.66,813.15,52.14,132.4,15.07,64.98,45.02,21.38,14.95,14.13,9.67,13.13,2.47,20.18,10.69,5.6,23.47,2.26,4.34,7.3,8.68,13.21,6.9,38.46,6.68,10.93,5.72,20.19,8.77,14.98,5.34,4.51,24.93,3.17,9.64,2.57,35.8,6.1,4.4,5.91,7.35,10.43,28.64,5.57,10.52,3.81,9.23,10.45,6.09,4.84,64.52,6.83,1165.18,981.18,60.22,158.52,106.53,258.94,164.19,207.72,8.77,195.8,205.9,6.38,35.46,312.84,79.39,153.73,28.21,148.0,426.68,98.19,51.02,47.56,977.05,8.22,530.23,91.74,55.63,180.05,261.46,71.08,12.04,67.34,1539.61,17.87,111.51,40.93,18.57,27.03,10.18,13.87,59.66,89.01,96.63,78.7,59.82,38.83,22.38,86.18,162.32,31.3,156.72,23.96,57.66,250.19,122.42,97.09,25.59,360.36,58.32,39.85,34.72,17.95,124.21,206.95,47.81,43.48,179.92,317.62,829.81,408.57,52.24,29.88,99.86,247.2,44.23,42.71,10.42,50.74,9.73,41.33,150.36,679.47,395.89,25.35,213.98,23.03,107.98,396.84,83.2,399.03,83.25,60.2,22.4,198.78,87.46,77.64,116.91,172.02,6.68,51.83,38.52,40.82,56.4,12.95
